"Plot_clean","Date","Month","Site","Zone","Replicate","Plot_ID","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max"
"2023-01-20_CRC_TR_313_137",2023-01-20,"Jan","CRC","TR",313,137,2023-01-20 12:22:29.5,NA,NA,NA,NA,NA,-4967.52362803248,0.00014134167976908,1.81094721255846e-06,67.4511714420499,0.000312880985867626,9.40483699610692e-316,0.91060704838214,0.00384157782083603,-5011.9838781332,0.917543180641207,0.00369571734428589,-4967.46903029305,TRUE,0.000140959682868693,1.79535170560257e-06,0.00396662122522111,2023-01-20 12:20:00,2023-01-20 12:24:59
"2023-01-20_CRC_TR_314_138",2023-01-20,"Jan","CRC","TR",314,138,2023-01-20 11:47:29.5,NA,NA,NA,NA,NA,-4240.53854348817,0.000447860922618865,3.3190245649963e-06,67.3856063681981,0.000573434537911131,0,0.968201861975456,0.00704067521531257,-4603.36839791869,0.982746333964974,0.00519495298738191,-4240.39191538429,TRUE,0.000446603756702653,3.56631191818541e-06,0.00746011991562133,2023-01-20 11:45:00,2023-01-20 11:49:59
"2023-01-20_CRC_TR_315_139",2023-01-20,"Jan","CRC","TR",315,139,2023-01-20 11:55:29.5,-3684.51583001384,0.000249336086624729,9.22758748866774e-139,0.650854818578697,0.0111904007853248,-5144.45891583237,0.000214947451955992,1.56268259575134e-06,67.6300556257954,0.000269987809565199,0,0.96936174621343,0.00331493196445175,-5142.84679061506,0.969483437755345,0.0033138884150886,-5144.4106644779,TRUE,0.000214804358908102,1.60258345625645e-06,0.00323922175331854,2023-01-20 11:53:00,2023-01-20 11:57:59
"2023-01-20_CRC_TR_316_140",2023-01-20,"Jan","CRC","TR",316,140,2023-01-20 11:31:29.5,NA,NA,NA,NA,NA,-2099.63498386253,0.000218533965387522,1.97619275121346e-05,67.558174071145,0.00341430789355029,5.42672708568792e-26,0.169775055943669,0.041921145962246,-2489.67599186316,0.569493824947526,0.0302379546957151,-2068.48109383729,TRUE,0.000328200481298692,1.09279703663615e-05,0.0238907866890846,2023-01-20 11:29:00,2023-01-20 11:33:59
"2023-01-20_CRC_UP_301_9",2023-01-20,"Jan","CRC","UP",301,9,2023-01-20 14:02:54.5,NA,NA,NA,NA,NA,-3475.03849586494,5.85048692309899e-05,4.62387869607461e-06,67.4888557881258,0.000665396869558408,5.17667997251222e-32,0.24326754795651,0.00746169246606904,-4170.73744138959,0.813279682675223,0.00371394773438221,-3459.33056885761,TRUE,7.49857485735435e-05,4.3451918491078e-06,0.00627942674624931,2023-01-20 14:00:50,2023-01-20 14:04:59
"2023-01-20_CRC_UP_302_10",2023-01-20,"Jan","CRC","UP",302,10,2023-01-20 14:09:59.5,NA,NA,NA,NA,NA,-3725.0391157955,0.000133873113159137,3.27753187412902e-06,67.0724550787796,0.00045272867825749,5.27500152701894e-158,0.777298617113197,0.00497490041104132,-3798.6413268591,0.810543298396489,0.00459820566759212,-3724.96606509708,TRUE,0.000134541712156442,3.40075302004534e-06,0.0052704701263328,2023-01-20 14:08:00,2023-01-20 14:11:59
"2023-01-20_CRC_UP_303_11",2023-01-20,"Jan","CRC","UP",303,11,2023-01-20 14:18:44.5,NA,NA,NA,NA,NA,-4325.40735642253,4.73482466082545e-05,2.42569626380632e-06,67.0238257014976,0.000377078105700949,1.49230250049384e-64,0.414586647919835,0.0043934274747395,-4569.38696239435,0.63015030627375,0.00349859381874579,-4324.66321503025,TRUE,4.57193431975197e-05,2.5081061203426e-06,0.00424739100971673,2023-01-20 14:16:30,2023-01-20 14:20:59
"2023-01-20_CRC_UP_304_12",2023-01-20,"Jan","CRC","UP",304,12,2023-01-20 14:25:59.5,-2506.37239744849,0.000517503906414419,7.95235703187301e-111,0.64928123859354,0.0177050489587007,-4018.4777507196,0.000427372479792322,2.41433869433135e-06,66.895273404635,0.000333494961430699,0,0.984974253444251,0.00366467666039521,-4033.32142084398,0.98555270036441,0.00360098609740669,-4018.47410971531,TRUE,0.000427382277799224,2.56985959182211e-06,0.00369152170296313,2023-01-20 14:24:00,2023-01-20 14:27:59
"2023-01-20_CRC_UP_305_13",2023-01-20,"Jan","CRC","UP",305,13,2023-01-20 14:34:29.5,-4407.234038928,0.000228034675315304,3.29543083916323e-132,0.632800967710416,0.00612752651712058,-5022.82173972724,0.000108626530161249,1.7293891791059e-06,67.2160443721277,0.000298790040678776,1.66688968046947e-265,0.868379270954072,0.00366856806646571,-5031.00350498554,0.871024614002311,0.00363760313622944,-5022.61687134444,TRUE,0.000108041219391762,1.79110126477511e-06,0.0036900677414354,2023-01-20 14:32:00,2023-01-20 14:36:59
"2023-01-05_OWC_UP_101_22",2023-01-05,"Jan","OWC","UP",101,22,2023-01-05 13:30:29.5,-4268.60722529697,0.000247413289018072,1.14815203489693e-133,0.636896674592414,0.00687790093449049,-4672.84402171962,0.000118778159442505,2.31501546727032e-06,66.8767708708298,0.000399969870284091,3.31454244716083e-221,0.814888297026979,0.00491086212358106,-4789.82735703617,0.848691537595167,0.00444733530514873,-4671.54017068378,TRUE,0.000121313293200343,2.31711346586057e-06,0.00473059087193885,2023-01-05 13:28:00,2023-01-05 13:32:59
"2023-01-05_OWC_UP_102_23",2023-01-05,"Jan","OWC","UP",102,23,2023-01-05 13:22:59.5,-3223.96860849403,0.000293110697750788,3.51184606474569e-93,0.584383691901852,0.00838424037319581,-3940.89121432389,0.000178368358796639,2.61756560064241e-06,66.7224569241221,0.00036156689244892,2.63997719977968e-248,0.906667000640925,0.00397315073740484,-3958.62341123119,0.910798458040722,0.00389236970406832,-3940.57248062961,TRUE,0.000179021617224405,2.6416555717062e-06,0.0040781023409302,2023-01-05 13:21:00,2023-01-05 13:24:59
"2023-01-05_OWC_UP_103_24",2023-01-05,"Jan","OWC","UP",103,24,2023-01-05 13:06:39.5,NA,NA,NA,NA,NA,1963.17691897748,-0.00129037110707409,0.000727447647916565,67.1313169169874,0.117282745625347,0.0766359649869042,0.00560724490261119,1.39142690284835,1962.14522717547,0.0145020065326427,1.38767893642518,1969.26157973552,TRUE,0.000204896890869719,2.10717278484385e-06,0.00381577397667295,2023-01-05 13:04:20,2023-01-05 13:08:59
"2023-01-05_OWC_UP_104_25",2023-01-05,"Jan","OWC","UP",104,25,2023-01-05 12:00:59.5,-4774.86421046334,0.000143961157539346,3.01489061353227e-173,0.666229832174831,0.00875971155293355,-6084.05797842304,0.000141696248568977,1.265520452234e-06,67.1048044865867,0.000262485436567325,0,0.945829961623989,0.00352895092290817,-6120.75527091988,0.948806941803718,0.00343539987269299,-6083.84562619406,TRUE,0.000141121090917716,1.31114803230113e-06,0.00355237820416953,2023-01-05 11:58:00,2023-01-05 12:03:59
"2023-01-05_OWC_UP_105_26",2023-01-05,"Jan","OWC","UP",105,26,2023-01-05 12:07:59.5,-3838.19547315534,0.000189007915280631,3.00633188481262e-66,0.461521793110776,0.00442174381668718,-4020.1036754877,6.89653160333902e-05,2.4102530582109e-06,67.2456070807686,0.000332930608523791,1.18640690827761e-105,0.631378045902415,0.00365847515462943,-4022.89950786747,0.636560218554469,0.00364029194553885,-4019.80134233937,TRUE,6.91282298252208e-05,2.45607780572373e-06,0.00336048853718251,2023-01-05 12:06:00,2023-01-05 12:09:59
"2023-01-05_OWC_UP_106_27",2023-01-05,"Jan","OWC","UP",106,27,2023-01-05 11:48:24.5,-4193.41857758795,0.000179828180968037,2.48939639968967e-134,0.62663648979556,0.00819729622235546,-5248.93082269716,0.000144488283669991,1.57045688837331e-06,66.9621451363292,0.000280398029844732,0,0.931958800395514,0.00349937653023561,-5254.65936691342,0.933018115790687,0.00347766108285703,-5248.69612431845,TRUE,0.000144008276791649,1.65194011542448e-06,0.00403975545016219,2023-01-05 11:45:50,2023-01-05 11:50:59
"2023-01-05_OWC_UP_107_28",2023-01-05,"Jan","OWC","UP",107,28,2023-01-05 13:16:14.5,-2732.14970919076,0.000892032980606644,3.83920636366177e-133,0.764009337084541,0.00931383892361181,-3047.70280946031,0.000297434921872502,5.14913095182628e-06,66.985713895228,0.000622068866556863,2.27204514108781e-201,0.888672608299833,0.00639708806959599,-3205.77878868405,0.924314988187134,0.00528722423840292,-3039.16899462545,TRUE,0.000285500297400489,4.94437358047746e-06,0.00580439480334078,2023-01-05 13:14:30,2023-01-05 13:17:59
"2023-01-05_OWC_UP_108_29",2023-01-05,"Jan","OWC","UP",108,29,2023-01-05 12:56:44.5,NA,NA,NA,NA,NA,-4571.22983608336,0.000149812371755693,1.93190235800963e-06,67.1303935267578,0.000300317105825262,3.46914019967681e-294,0.917881001808108,0.00349906664937306,-4586.49481794183,0.920759027038076,0.00344361060252687,-4571.09603842705,TRUE,0.000150152022781503,1.95491485391913e-06,0.00346990207052777,2023-01-05 12:54:30,2023-01-05 12:58:59
"2022-12-20_OWC_UP_101_1",2022-12-20,"Dec","OWC","UP",101,1,2022-12-20 12:23:59.5,-3228.61601799973,0.000162954657625971,2.16728196644366e-34,0.268895189945007,0.00834374992044898,-3282.54780026592,8.27481608607449e-05,5.19667561023235e-06,69.9891607938029,0.000717821876554179,4.16094657766298e-46,0.346593825608026,0.00788793049839175,-3363.18404443925,0.452220167852665,0.00723743955329937,-3268.74029758963,TRUE,9.4043123010356e-05,3.59666883366233e-06,0.00478220555466214,2022-12-20 12:22:00,2022-12-20 12:25:59
"2022-12-20_OWC_UP_102_2",2022-12-20,"Dec","OWC","UP",102,2,2022-12-20 12:15:59.5,NA,NA,NA,NA,NA,-4515.10941760591,0.000414728676770702,2.64021901057964e-06,69.4702903586773,0.000456155939393479,0,0.976337909448998,0.00560071918322962,-5107.8007195626,0.991247068179775,0.00341209784819569,-4502.94799699415,TRUE,0.00042267230895504,2.48257095278807e-06,0.00476121552803733,2022-12-20 12:13:30,2022-12-20 12:18:29
"2022-12-20_OWC_UP_104_4",2022-12-20,"Dec","OWC","UP",104,4,2022-12-20 11:22:29.5,-4312.82985829634,0.000492395048450555,1.66730480873056e-118,0.591975279338946,0.00662904873153154,-5046.15692037802,0.000112214225791618,1.69608437683888e-06,68.7676230046758,0.000293035903122934,2.67438438203029e-277,0.879804931682558,0.00359791830438041,-5066.51698655779,0.884587128961152,0.00353152722039319,-5045.76499087464,TRUE,0.000113274372134408,1.79944757908424e-06,0.0036124003096922,2022-12-20 11:20:00,2022-12-20 11:24:59
"2022-12-20_OWC_UP_105_5",2022-12-20,"Dec","OWC","UP",105,5,2022-12-20 11:33:29.5,-4688.05935120125,0.000110582541734532,3.57677444599909e-104,0.544427624059582,0.00484898822802892,-5159.08936158372,7.3712421421617e-05,1.54374598249042e-06,68.8186512618403,0.000266716092871867,3.39257790511218e-206,0.792214856856892,0.00327476156467398,-5155.821615959,0.792468288145588,0.00327825049105228,-5158.73246971738,TRUE,7.28018716369144e-05,1.64398376469071e-06,0.00325144168470191,2022-12-20 11:31:00,2022-12-20 11:35:59
"2022-12-20_OWC_UP_106_6",2022-12-20,"Dec","OWC","UP",106,6,2022-12-20 11:14:29.5,NA,NA,NA,NA,NA,-5044.11842159789,0.000101974282316368,1.69896804707235e-06,68.7435573469486,0.000293534120618898,2.57943081539567e-255,0.857637936499096,0.0036040354587263,-5046.61065823578,0.859170046209246,0.00359059894149768,-5043.81091064335,TRUE,0.000102068986435347,1.74549947262488e-06,0.00362272425094251,2022-12-20 11:12:00,2022-12-20 11:16:59
"2022-12-20_OWC_UP_107_7",2022-12-20,"Dec","OWC","UP",107,7,2022-12-20 12:03:59.5,NA,NA,NA,NA,NA,-3987.02774086433,0.000133921006996297,2.49474331453007e-06,69.2465992593406,0.000344601330133227,1.56047301852173e-204,0.857724524190796,0.00378672123339652,-4118.3939007933,0.892686729822619,0.0032956076188661,-3986.79746439226,TRUE,0.000134103185898631,2.53651184068719e-06,0.00405709975259904,2022-12-20 12:02:00,2022-12-20 12:05:59
"2022-12-20_OWC_UP_108_8",2022-12-20,"Dec","OWC","UP",108,8,2022-12-20 11:47:29.5,NA,NA,NA,NA,NA,-871.031840908478,-5.06028156407734e-05,3.32873700166455e-05,68.9552872421148,0.00113868433198367,0.131140630628924,0.0192081370032965,0.00631495713401732,-922.979766688617,0.38468917045555,0.00504476880946386,-864.321694342047,TRUE,1.81711020177201e-05,2.56702256862302e-05,0.00484459641386682,2022-12-20 11:47:00,2022-12-20 11:47:59
"2022-12-20_OWC_UP_3_3",2022-12-20,"Dec","OWC","UP",3,3,2022-12-20 11:52:29.5,NA,NA,NA,NA,NA,-4963.81676939612,0.000172022051205325,1.81654996612204e-06,68.9948047101448,0.00031384898484981,0,0.93748395705981,0.00385346298992113,-4968.06086737652,0.938337063367132,0.00383349601196967,-4963.60974494261,TRUE,0.000172214126481596,1.87101822186171e-06,0.00376734486014591,2022-12-20 11:50:00,2022-12-20 11:54:59
"2023-02-10_OWC_UP_101_30",2023-02-10,"Feb","OWC","UP",101,30,2023-02-10 12:33:29.5,-4297.61753994794,0.000603348262985875,3.56944179511513e-198,0.778979796050295,0.00671361964854608,-4587.99763625696,0.000152998972898748,2.48462486914079e-06,67.7965402739833,0.000429273627180836,4.84396297276993e-261,0.863777811617402,0.00527065599935635,-4760.25436402474,0.89845256006635,0.00455829782493159,-4581.28670623623,TRUE,0.00014705379551107,2.06359411068814e-06,0.00402418159432196,2023-02-10 12:31:00,2023-02-10 12:35:59
"2023-02-10_OWC_UP_102_31",2023-02-10,"Feb","OWC","UP",102,31,2023-02-10 12:26:29.5,-4046.06163398967,0.000190431473133074,4.43543836265771e-128,0.620949288770969,0.00827938067658247,-5081.66267900946,0.000149701992221914,1.64663556455941e-06,67.5590358484722,0.000284492532543884,0,0.932530998379342,0.00349302211568855,-5088.2825441567,0.933714678208613,0.00346804991922749,-5081.21864561045,TRUE,0.000150529419885342,1.7062049454105e-06,0.00372725793045512,2023-02-10 12:24:00,2023-02-10 12:28:59
"2023-02-10_OWC_UP_103_32",2023-02-10,"Feb","OWC","UP",103,32,2023-02-10 12:05:29.5,NA,NA,NA,NA,NA,-5155.09008366255,0.000273214466854092,1.54889945631266e-06,67.4015823297327,0.000267606468891092,0,0.981143001542972,0.00328569367279866,-5153.36149267356,0.981214253183555,0.0032849781351839,-5155.01641370491,TRUE,0.000273040347426951,1.6231571687061e-06,0.00352175757258847,2023-02-10 12:03:00,2023-02-10 12:07:59
"2023-02-10_OWC_UP_104_33",2023-02-10,"Feb","OWC","UP",104,33,2023-02-10 11:44:29.5,-4861.26151026649,0.00039686591033089,1.10316375847574e-152,0.686324191190349,0.00419727261870728,-4757.6256629176,6.84180538105242e-05,2.15710059138768e-06,68.6299971741838,0.000372686600122107,3.09979167329237e-130,0.627183474908818,0.00457587594587035,-5000.73372271639,0.753036724729428,0.00373052809571908,-4753.00801974801,TRUE,6.52064868852695e-05,1.95237038730943e-06,0.00375684225326654,2023-02-10 11:42:00,2023-02-10 11:46:59
"2023-02-10_OWC_UP_105_34",2023-02-10,"Feb","OWC","UP",105,34,2023-02-10 11:51:29.5,-4622.0023832196,0.000311223004423581,4.8598207667233e-131,0.629484437249849,0.00512339622184095,-5045.85574859998,8.77125490273277e-05,1.69651010755042e-06,67.5041540342896,0.000293109457472733,7.914475682006e-223,0.817185281462009,0.00359882141058237,-5134.86654719091,0.843437518159026,0.00333599988667809,-5045.24775424891,TRUE,8.65164705603249e-05,1.71371963265275e-06,0.00340048767807823,2023-02-10 11:49:00,2023-02-10 11:53:59
"2023-02-10_OWC_UP_106_35",2023-02-10,"Feb","OWC","UP",106,35,2023-02-10 11:36:29.5,-6742.98397045954,0.000142262224609596,2.22204624301044e-187,0.638575315168045,0.00436123937848286,-6894.48497643456,4.99369906703433e-05,1.1340926331135e-06,68.9007950034801,0.000274511723225577,3.21910305866674e-220,0.698220886131616,0.00398515858870493,-7235.89862494717,0.799965747514485,0.0032484192368407,-6894.21624873777,TRUE,4.99642695609468e-05,1.2104430426552e-06,0.00405515899732104,2023-02-10 11:33:00,2023-02-10 11:39:59
"2023-02-10_OWC_UP_107_36",2023-02-10,"Feb","OWC","UP",107,36,2023-02-10 12:19:59.5,-3313.80210814955,0.000211240764683016,1.29365525623496e-105,0.631244704811004,0.00763526186073407,-4021.04096573434,0.000173285056102826,2.40790097049258e-06,67.418010370593,0.000332605712350463,1.24870591573371e-258,0.915502750735514,0.00365490496748675,-4024.44579177355,0.916796263237018,0.00363443320179688,-4019.74660594364,TRUE,0.000171308315588267,2.39938038149229e-06,0.00290659774945371,2023-02-10 12:18:00,2023-02-10 12:21:59
"2023-02-10_OWC_UP_108_37",2023-02-10,"Feb","OWC","UP",108,37,2023-02-10 11:57:59.5,-2875.93968191728,0.00140071418362668,6.00550496319364e-127,0.699689392648727,0.0120478223948496,-2584.76062064512,0.000212227332337023,1.07497313209155e-05,67.5251499881718,0.00148487088438598,6.90815619372099e-64,0.44916222795732,0.0163168032595313,-2813.60047999766,0.660878889775382,0.0128295405914263,-2517.85802678286,TRUE,0.000134863711052636,2.75164845242265e-06,0.0038155874877078,2023-02-10 11:56:00,2023-02-10 11:59:59
"2023-02-24_PTR_TR_12_45",2023-02-24,"Feb","PTR","TR",12,45,2023-02-24 10:35:59.5,NA,NA,NA,NA,NA,-4065.44062557156,2.11391561261071e-05,2.29907244250572e-06,66.4534254175502,0.000317573121509439,1.16116034368115e-18,0.150284921643963,0.00348971631047066,-4078.79203947006,0.180452537924419,0.00343440088688766,-4065.42182154298,TRUE,2.14521973296979e-05,2.31643276600621e-06,0.00311814615688468,2023-02-24 10:34:00,2023-02-24 10:37:59
"2023-02-24_PTR_TR_1_38",2023-02-24,"Feb","PTR","TR",1,38,2023-02-24 12:04:29.5,-2577.01780233361,0.000142805677337302,3.5502350640756e-64,0.550740484290877,0.00671321211993469,-2729.155794872,0.000161462265699151,5.51234402188061e-06,66.6106508802267,0.000570472125064361,4.40679628074926e-97,0.705583576415512,0.00543453942963234,-2847.28152975264,0.790283415937505,0.00459954243076981,-2725.64498057704,TRUE,0.00015249123125816,5.20845625747724e-06,0.00538328917606132,2023-02-24 12:03:00,2023-02-24 12:05:59
"2023-02-24_PTR_TR_12_53",2023-02-24,"Feb","PTR","TR",12,53,2023-02-24 11:40:49.5,NA,NA,NA,NA,NA,-4332.53649260754,0.000126119248616272,2.18517035150149e-06,66.4790060242084,0.00032707190098042,9.51028463731464e-228,0.865424287376612,0.00373995592278406,-4409.26000524866,0.884774689251705,0.00346734545361372,-4332.49828335604,TRUE,0.000126467255707011,2.26274678284501e-06,0.00352418610836166,2023-02-24 11:38:40,2023-02-24 11:42:59
"2023-02-24_PTR_TR_2_39",2023-02-24,"Feb","PTR","TR",2,39,2023-02-24 12:11:14.5,NA,NA,NA,NA,NA,-3532.33173047825,0.000137661775149196,2.89182780744571e-06,66.6126783263015,0.000349363040731627,6.82469468949337e-171,0.844268945330243,0.0035926989116048,-3550.17748922242,0.852162041401949,0.00350887311648869,-3532.13062061527,TRUE,0.000137621450845903,2.98453824464267e-06,0.00351011501755188,2023-02-24 12:09:30,2023-02-24 12:12:59
"2023-02-24_PTR_TR_3_40",2023-02-24,"Feb","PTR","TR",3,40,2023-02-24 12:19:29.5,-4452.1625066899,0.000460116877311286,3.59783513931878e-94,0.508004926253783,0.00590235116556451,-4352.52536940089,6.28007311218319e-05,3.02329887856129e-06,66.7187656124852,0.000522341417318486,1.44981437172024e-72,0.419127897508623,0.00641334978573518,-4764.53297253143,0.709621688862508,0.00454207412177519,-4352.39202670859,TRUE,6.17059110246583e-05,3.19683219016687e-06,0.00691948920078569,2023-02-24 12:17:00,2023-02-24 12:21:59
"2023-02-24_PTR_TR_3_41",2023-02-24,"Feb","PTR","TR",3,41,2023-02-24 12:27:29.5,NA,NA,NA,NA,NA,-2952.94805549634,-2.17542192497859e-05,4.03968759422805e-06,66.748184442906,0.000418067006944387,1.31354464035807e-07,0.0749343539852447,0.00398266897477475,-3050.20926542438,0.301745559013613,0.00346985480329952,-2952.70552564477,TRUE,-2.36712681149705e-05,4.06526932923901e-06,0.00398440262520746,2023-02-24 12:26:00,2023-02-24 12:28:59
"2023-02-24_PTR_TR_4_42",2023-02-24,"Feb","PTR","TR",4,42,2023-02-24 12:35:14.5,-4913.80944895848,0.000238951765128336,3.69827473273421e-153,0.652478505256695,0.00583110096441712,-5117.58919423145,8.94741528821447e-05,2.04179200400036e-06,66.810146178357,0.000388129390077609,2.65015177941451e-197,0.744794442400613,0.00499694753145625,-5491.74478052631,0.856101769206591,0.00375792821435006,-5117.40988649586,TRUE,9.02957684840816e-05,2.13689354750776e-06,0.00546442077909993,2023-02-24 12:32:30,2023-02-24 12:37:59
"2023-02-24_PTR_TR_550_44",2023-02-24,"Feb","PTR","TR",550,44,2023-02-24 11:57:14.5,NA,NA,NA,NA,NA,-3594.72119114562,0.000122639223976992,2.68482512119539e-06,66.5287623833402,0.000324354951480316,1.32501525723291e-164,0.833103106341411,0.00333552650193506,-3610.05944271618,0.840613389671004,0.00326744030367054,-3594.69407369446,TRUE,0.000122967900233181,2.91282043369093e-06,0.00352650256289615,2023-02-24 11:55:30,2023-02-24 11:58:59
"2023-02-24_PTR_TR_551_46",2023-02-24,"Feb","PTR","TR",551,46,2023-02-24 10:45:24.5,NA,NA,NA,NA,NA,-5289.38452261557,7.99986882666703e-05,1.52004910032243e-06,66.445291955837,0.000271397945497981,1.6602400730851e-230,0.81758144778102,0.00338705518493015,-5295.33990564743,0.820487164059649,0.00336542104176096,-5289.31539366494,TRUE,8.00593566235189e-05,1.59387046582707e-06,0.00342926447701551,2023-02-24 10:42:50,2023-02-24 10:47:59
