"Plot_clean","Date","Month","Site","Zone","Replicate","Row_ID","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","CO2_initial","CO2_lin_pass","CO2_HM81_pass","CO2_poly_pass","CO2_neg_flux","CO2_rejected_model","CO2_rejected_negflux","CO2_flux_rejected","CO2_rejected_manual"
"2022-10-07_PTR_UP_4_82",2022-10-07,"Oct","PTR","UP",4,82,2022-10-07 12:52:44.5,NA,NA,NA,NA,NA,-2926.49591312483,0.000177378823615719,1.55378870133827e-05,13.6825773092202,0.00187713924029751,1.46933948905232e-27,0.171856373323212,0.0236420962722816,-2996.34381810762,0.263456936461249,0.0223318589793103,-2926.4854542012,TRUE,0.000175993653433412,1.64595287190914e-05,0.0228856380557281,2022-10-07 12:51:00,2022-10-07 12:54:29,392.96002,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-10-07_PTR_UP_5_83",2022-10-07,"Oct","PTR","UP",5,83,2022-10-07 12:28:29.5,451.916767022451,0.00952936035426971,1.74571766120908e-251,0.721472042249628,0.310337566902935,-2845.744466674,0.00675823151150147,1.91224094118317e-05,14.238038623902,0.00330381706735979,0,0.992861873094398,0.0496812009876665,-4571.91823456777,0.998956025455893,0.0190208128089075,-2808.01789158539,TRUE,0.00665800617023651,1.65493018848022e-05,0.0432499127318161,2022-10-07 12:26:00,2022-10-07 12:30:59,403.633,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-10-07_PTR_UP_6_84",2022-10-07,"Oct","PTR","UP",6,84,2022-10-07 12:22:29.5,NA,NA,NA,NA,NA,-1611.74168439705,0.00496636258037247,4.48913750552357e-05,14.054058784793,0.00464580549094333,0,0.957893562281991,0.0542044532547108,-2232.71344607221,0.986765255512142,0.0304457895653806,-1611.73817822727,TRUE,0.00496899132719145,4.98156732410158e-05,0.061690854818226,2022-10-07 12:21:00,2022-10-07 12:23:59,401.04587,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-10-07_PTR_UP_7_85",2022-10-07,"Oct","PTR","UP",7,85,2022-10-07 12:34:14.5,-313.614512032117,0.00662372988580402,4.07588291561158e-155,0.674306164228067,0.18805684066567,-2849.79587089002,0.00541132953212025,1.65131067532852e-05,13.9894216252961,0.0019949559833403,0,0.99418597507373,0.0251259684974784,-3355.67836760089,0.997411869519051,0.0167907503822004,-2849.75478160331,TRUE,0.00540988521595466,1.70468496049468e-05,0.0279374748957121,2022-10-07 12:32:30,2022-10-07 12:35:59,400.52408,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-10-07_PTR_UP_8_86",2022-10-07,"Oct","PTR","UP",8,86,2022-10-07 12:39:59.5,204.845501897302,0.00851163310984379,1.3597082535058e-179,0.679533208753672,0.278187326015382,-3345.42645183598,0.00707492686525958,1.27149802040659e-05,13.8140400665594,0.0017563326316656,0,0.997686305988471,0.0236373499692967,-3873.15669908945,0.998894463039366,0.0163620670617708,-3338.89173153514,TRUE,0.00704824220381287,1.19497347277363e-05,0.0234518792883779,2022-10-07 12:38:00,2022-10-07 12:41:59,394.60687,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-04_OWC_TR_120_40",2022-11-04,"Nov","OWC","TR",120,40,2022-11-04 12:52:59.5,999.639601272694,0.00730567957391402,1.485112402184e-276,0.69018278152431,0.383661964465649,-3094.05161837926,0.00660326126577144,1.68826204648113e-05,14.606687785671,0.00350167553221578,0,0.99300267682216,0.0576583137757667,-4098.46183105088,0.997249412533974,0.0361836143087173,-3092.32986294452,TRUE,0.00658539313730741,1.59548547932653e-05,0.0687476812540034,2022-11-04 12:50:00,2022-11-04 12:55:59,440.4834,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-04_OWC_TR_121_41",2022-11-04,"Nov","OWC","TR",121,41,2022-11-04 13:19:59.5,-160.153904461929,0.00642411011076393,7.66442380555732e-184,0.688143316171753,0.215901635202847,-3133.25963293196,0.00555859359805344,1.47334277779059e-05,15.0203679666325,0.00203514276603827,0,0.994981002443568,0.0273896760391617,-3720.07789563383,0.997790758368681,0.0181972484089998,-3117.56149087349,TRUE,0.00550517794653246,1.31308708447089e-05,0.0211028562632751,2022-11-04 13:18:00,2022-11-04 13:21:59,449.97485,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-04_OWC_TR_122_42",2022-11-04,"Nov","OWC","TR",122,42,2022-11-04 12:19:14.5,-481.50715630353,0.00509797371332326,3.72635883342895e-150,0.662248968382286,0.164596352913016,-3385.36695299898,0.00465667620244378,1.07951612344992e-05,15.0339073976341,0.00130416836865679,0,0.996636413664107,0.0164256723556435,-3486.70124575153,0.997154296034427,0.0151324546371621,-3385.20254777561,TRUE,0.0046561588315907,1.10705123542076e-05,0.0166403727680361,2022-11-04 12:17:30,2022-11-04 12:20:59,449.96762,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-04_OWC_TR_123_43",2022-11-04,"Nov","OWC","TR",123,43,2022-11-04 12:23:59.494444,NA,NA,NA,NA,NA,1093.78511021469,0.00732165733627504,0.000549605397741831,14.8796958855325,0.056878317149555,3.40846468962254e-35,0.248043247264264,0.663733338958095,403.061985668203,0.792287583938032,0.349491946345322,1093.78530365584,TRUE,0.00731801338789325,0.000591617631243875,0.848329385093793,2022-11-04 12:22:30,2022-11-04 12:25:29,416.13766,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"2022-11-04_OWC_TR_124_44",2022-11-04,"Nov","OWC","TR",124,44,2022-11-04 12:09:29.5,NA,NA,NA,NA,NA,-475.176958999653,0.00512617109307668,4.6487851319995e-05,14.9455883813367,0.0112525730282467,0,0.906240191319214,0.200070096855798,-903.047099785043,0.933448092617958,0.168693978359581,-338.15042651586,TRUE,0.00560512039069627,1.1924997615162e-05,0.0568761797075033,2022-11-04 12:06:00,2022-11-04 12:12:59,470.84381,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-04_OWC_TR_126_45",2022-11-04,"Nov","OWC","TR",126,45,2022-11-04 13:34:59.5,436.62267029578,0.00461782487026488,0,0.723677979343936,0.281190797460148,-5029.74995945825,0.00384583034862027,8.0141830663918e-06,14.8099000402414,0.00221748501557295,0,0.993794259051101,0.0421395774671781,-7291.76763900668,0.99871359509225,0.0191992570215782,-5028.84149057132,TRUE,0.00385047442592138,8.45164558694227e-06,0.047756254410695,2022-11-04 13:31:00,2022-11-04 13:38:59,444.36578,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-04_OWC_TR_127_46",2022-11-04,"Nov","OWC","TR",127,46,2022-11-04 13:51:29.5,1349.90817003181,0.00606036111522347,4.85666529861945e-321,0.688650303698014,0.412777175194551,-5127.43320894035,0.00609106125260298,7.33793585202473e-06,14.100086680945,0.00177617714536062,0,0.998177572179001,0.0315803267939977,-6100.31164721467,0.999160652746262,0.021449036546182,-5126.22716829345,TRUE,0.00608365717973216,7.82842016986489e-06,0.0346684130908532,2022-11-04 13:48:00,2022-11-04 13:54:59,426.79819,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-04_OWC_TR_128_47",2022-11-04,"Nov","OWC","TR",128,47,2022-11-04 12:40:29.5,896.997705019744,0.00429912960857104,0,0.725646327759717,0.318758480865077,-5887.39531200346,0.00389340506116373,6.25909562355833e-06,21.045973655405,0.00194868241597447,0,0.995835812724831,0.0392709571048198,-7017.48701814573,0.997932242853334,0.0276901115474777,-5865.96142593677,TRUE,0.00386894760565446,5.16529407031732e-06,0.0351244535857515,2022-11-04 12:36:00,2022-11-04 12:44:59,632.26398,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-04_OWC_UP_102_33",2022-11-04,"Nov","OWC","UP",102,33,2022-11-04 15:27:29.5,1519.13252057562,0.0136676368607119,7.29552841285936e-228,0.685621798198474,0.561469958985709,-2885.01997877235,0.0115365708626421,1.87096827880661e-05,16.4619084954728,0.00323250945991432,0,0.997643696804248,0.0486089117218812,-4625.64454340295,0.999660872043519,0.018461469699883,-2882.28139473639,TRUE,0.0115653211591228,1.95577180452819e-05,0.0538340488194774,2022-11-04 15:25:00,2022-11-04 15:29:59,492.90616,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-04_OWC_UP_103_34",2022-11-04,"Nov","OWC","UP",103,34,2022-11-04 14:30:29.5,665.191395064902,0.0169495326827758,1.33562864524497e-127,0.658450548302985,0.446319221072452,-2273.59767775015,0.0146594102213856,2.43228456894557e-05,14.3363827599317,0.00251716972180965,0,0.998521111948053,0.0293688164056778,-2658.06663207929,0.999279706465549,0.0205344131360052,-2259.73997150754,TRUE,0.0145824731707211,2.14308265694126e-05,0.0260178991172519,2022-11-04 14:29:00,2022-11-04 14:31:59,428.7605,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-04_OWC_UP_104_35",2022-11-04,"Nov","OWC","UP",104,35,2022-11-04 14:52:29.5,867.847722088164,0.00894755390530264,6.66232613151124e-225,0.680814812281914,0.391010097061054,-4189.82029578313,0.00797818017066684,9.0625643513812e-06,14.9626445497382,0.00156575743847499,0,0.99884264141221,0.0235451020479696,-5019.09236996288,0.999541464484946,0.0148366981361242,-4188.55547515749,TRUE,0.00797685903516199,9.29916726779098e-06,0.0252898969789772,2022-11-04 14:50:00,2022-11-04 14:54:59,448.20602,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-04_OWC_UP_105_36",2022-11-04,"Nov","OWC","UP",105,36,2022-11-04 15:02:29.5,1181.7706685703,0.011072474207153,5.14117427264456e-228,0.68586662525988,0.465510671037114,-2783.29326992444,0.0095615195406535,1.97975070706793e-05,14.3955718801558,0.0034204550453154,0,0.9961649170753,0.0514351464112363,-3022.79516501712,0.997074008503229,0.0449772910096634,-2781.91403917614,TRUE,0.00956458584472409,1.82930690595964e-05,0.0421685210128838,2022-11-04 15:00:00,2022-11-04 15:04:59,430.38818,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-04_OWC_UP_106_37",2022-11-04,"Nov","OWC","UP",106,37,2022-11-04 15:12:29.5,82.7957096186038,0.00592169702741756,3.55825351199702e-227,0.684510914652429,0.252798663737432,-4393.25226957811,0.00518557274208571,8.09409155437865e-06,14.5688283007506,0.00139843244887242,0,0.997816918429622,0.021028949891474,-5005.40320266388,0.99889910300756,0.0149499627524864,-4392.45384716654,TRUE,0.00518238996750653,8.41577185657958e-06,0.0200326234534382,2022-11-04 15:10:00,2022-11-04 15:14:59,437.3703,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-04_OWC_UP_107_38",2022-11-04,"Nov","OWC","UP",107,38,2022-11-04 14:20:59.5,499.550946184266,0.00693625743613884,0,0.767760070561656,0.287402458887386,-2748.11280161746,0.00424832792991535,1.76979352374966e-05,14.9099475054525,0.00489693158624066,0,0.975652018062086,0.0930579582187359,-6169.3874324304,0.997743565233453,0.0283488632111551,-2743.74620472304,TRUE,0.00421551721451965,1.8828004929354e-05,0.104745829812217,2022-11-04 14:17:00,2022-11-04 14:24:59,442.56335,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-04_OWC_UP_108_39",2022-11-04,"Nov","OWC","UP",108,39,2022-11-04 14:40:24.5,-639.585003026641,0.00422561132183293,6.59819097109556e-126,0.633502513967486,0.137589082849796,-3249.44435843982,0.00412866385862681,1.06472481888021e-05,14.6642454651942,0.00116335499674295,0,0.996236719545325,0.0139422147609755,-3259.16569539159,0.996326229505343,0.0137997252232513,-3248.95399115755,TRUE,0.00412938431581423,1.08373138923977e-05,0.0151114098873249,2022-11-04 14:38:50,2022-11-04 14:41:59,441.71838,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_TR_1_25",2022-11-08,"Nov","PTR","TR",1,25,2022-11-08 12:27:29.5,-1359.15914642168,0.00329203229864499,1.77264971197373e-144,0.704356937811729,0.0684864413232336,-2500.52872643427,0.0023759815434343,1.97133233461593e-05,14.189461705089,0.00204013055366738,0,0.964287331517297,0.0238030114358741,-2917.97641452103,0.983636605398086,0.0161423291615671,-2497.93956882863,TRUE,0.00234642145719848,1.97418807906884e-05,0.0211399339194073,2022-11-08 12:26:00,2022-11-08 12:28:59,409.48364,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_TR_2_26",2022-11-08,"Nov","PTR","TR",2,26,2022-11-08 12:35:59.5,-506.192179039539,0.00648407744938568,1.70952204977173e-190,0.701160363775478,0.169782559066822,-3170.18687522353,0.0044600812327293,1.43604082431123e-05,14.2903403527446,0.00198361721344659,0,0.992611575917448,0.0266962268046532,-4030.12822554156,0.997774468151434,0.0146722457832586,-3155.73128871602,TRUE,0.00440908844993576,1.39527202417865e-05,0.0233125672292891,2022-11-08 12:34:00,2022-11-08 12:37:59,411.37714,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_TR_3_27",2022-11-08,"Nov","PTR","TR",3,27,2022-11-08 12:43:59.5,293.309007724875,0.0048472496363834,2.40108658137612e-270,0.68185910105192,0.276651048577489,-5709.17631386611,0.00471241194801243,5.03079911052691e-06,14.2614094000924,0.00104345330688105,0,0.998772919729337,0.017181420044489,-5903.07805619702,0.998978374251161,0.0156917625818389,-5708.9685343443,TRUE,0.00471258366070958,5.26245881545544e-06,0.0172961370900877,2022-11-08 12:41:00,2022-11-08 12:46:59,412.59109,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_TR_4_28",2022-11-08,"Nov","PTR","TR",4,28,2022-11-08 12:53:24.5,NA,NA,NA,NA,NA,-3015.34513401642,0.0017270105060062,1.30743418165126e-05,14.1810387721101,0.00142854760325413,0,0.968472794889188,0.0171204125452746,-3060.68661590044,0.971087130017513,0.0164241553156647,-3015.09145976261,TRUE,0.00172603567806106,1.3064288292896e-05,0.0179419984324741,2022-11-08 12:51:50,2022-11-08 12:54:59,411.49863,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_TR_5_29",2022-11-08,"Nov","PTR","TR",5,29,2022-11-08 13:01:29.5,NA,NA,NA,NA,NA,-2170.38706417834,0.00166060167818143,2.67619591227914e-05,15.0393428948123,0.00276959341272315,2.3293031003713e-247,0.877401412650785,0.0323139436136884,-2445.6829531939,0.926909317831893,0.0249969476347651,-2170.03872194224,TRUE,0.0016637739125755,2.70174776438885e-05,0.0367194531151221,2022-11-08 13:00:00,2022-11-08 13:02:59,435.09937,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_TR_6_30",2022-11-08,"Nov","PTR","TR",6,30,2022-11-08 12:12:29.5,-1132.1390762221,0.00495909378212524,5.14834363060853e-138,0.687554342466762,0.0845074382817815,-2322.21694966897,0.00285368366740669,2.32521643062261e-05,14.1577345659178,0.00240636497494819,0,0.965512993001245,0.0280760135250232,-2593.05576579817,0.979269171875653,0.0218084479383808,-2311.06104061369,TRUE,0.00291447774565044,2.06391418937661e-05,0.0242412532427985,2022-11-08 12:11:00,2022-11-08 12:13:59,407.63589,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_TR_7_31",2022-11-08,"Nov","PTR","TR",7,31,2022-11-08 12:04:29.5,-731.482516899675,0.00468950636457532,2.09039352567319e-127,0.657881858156666,0.122464091103199,-2947.83855347194,0.00401061055165274,1.30282353652736e-05,14.4266922630986,0.00134829123239857,0,0.994354870766938,0.0157310479792482,-3093.44758521412,0.995720914458566,0.0137216057979958,-2947.70505524034,TRUE,0.00400863739056356,1.38881666730474e-05,0.0161488303554045,2022-11-08 12:03:00,2022-11-08 12:05:59,416.60397,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_TR_8_32",2022-11-08,"Nov","PTR","TR",8,32,2022-11-08 12:21:29.5,-1365.3650030603,0.0024466868795131,1.75039371280677e-123,0.646210420973407,0.0680940355238085,-2918.34016448416,0.00217711588607218,1.33889839624218e-05,14.0290874541784,0.00138562508130426,0,0.980058112913204,0.0161666367854891,-2964.02102507844,0.981810931084304,0.0154685829984718,-2917.81979228398,TRUE,0.00217308852448186,1.27394519296284e-05,0.0166474975761065,2022-11-08 12:20:00,2022-11-08 12:22:59,405.50854,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_UP_1_17",2022-11-08,"Nov","PTR","UP",1,17,2022-11-08 11:43:29.5,-928.294185107376,0.00345005883287447,9.32386788159852e-224,0.678934480067004,0.144153220944408,-4884.23336828951,0.00292856370759779,6.16178852712772e-06,14.1800307266004,0.00106458457524659,0,0.99604034368274,0.0160087072537166,-5026.90281668793,0.996635796683645,0.0147724591409473,-4883.96444105795,TRUE,0.00292826096631829,6.30679331062137e-06,0.0151496706669504,2022-11-08 11:41:00,2022-11-08 11:45:59,408.9483,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_UP_2_18",2022-11-08,"Nov","PTR","UP",2,18,2022-11-08 10:40:59.5,-1006.8190977203,0.00409213896415985,6.24394271221303e-182,0.684299881634289,0.119924331327788,-3778.35254797171,0.00306608637875407,9.41343307474923e-06,14.2510068468384,0.00130028670275833,0,0.993277630098639,0.0174997214647057,-3995.60667024597,0.995056155021368,0.0150282380725845,-3775.81627985106,TRUE,0.00305383871156387,9.51626621078843e-06,0.0173110912961625,2022-11-08 10:39:00,2022-11-08 10:42:59,409.79724,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_UP_3_19",2022-11-08,"Nov","PTR","UP",3,19,2022-11-08 10:32:59.5,-3751.21908900268,0.00169982230092824,0,0.755993348129394,0.0425334254569693,-4421.92747457454,0.000771604735367473,9.12965016781358e-06,14.4219868940241,0.00189360844052356,0,0.868872621759976,0.0311800075785605,-5689.30570846581,0.959594450664179,0.0173242036361598,-4418.59504705608,TRUE,0.000759592433541332,9.50002121010242e-06,0.0316007500715277,2022-11-08 10:30:00,2022-11-08 10:35:59,413.22754,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_UP_4_20",2022-11-08,"Nov","PTR","UP",4,20,2022-11-08 11:16:44.5,-2110.50224567384,0.000957131382366968,1.77573984887521e-71,0.510381311106169,0.0230894258910492,-2482.63132612839,0.000674055926246809,1.66243708820631e-05,14.2879919171362,0.0014325121771765,5.11273549887872e-152,0.785850709681784,0.0152701203861187,-2504.60296459544,0.79786038177879,0.0148689889737425,-2482.31280763772,TRUE,0.000675773958077832,1.82311052114768e-05,0.0155786009717768,2022-11-08 11:15:30,2022-11-08 11:17:59,412.84341,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_UP_5_21",2022-11-08,"Nov","PTR","UP",5,21,2022-11-08 11:30:29.5,NA,NA,NA,NA,NA,-3887.25287432898,0.00492164657942282,1.07214363325927e-05,14.0355864257582,0.00185236408129169,0,0.99575659365588,0.0278549539362146,-4370.99699423383,0.997531949867739,0.0212670026879867,-3879.05360572927,TRUE,0.00495023817071921,1.06138173247097e-05,0.0259563296686102,2022-11-08 11:28:00,2022-11-08 11:32:59,407.07498,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_UP_6_22",2022-11-08,"Nov","PTR","UP",6,22,2022-11-08 11:23:59.5,-411.350481403059,0.00854665583277287,9.86889354909823e-208,0.732424662486929,0.181341291479776,-2125.95717139714,0.00499016951572505,2.96551116114727e-05,14.285830163908,0.00409628952487553,0,0.975270348686426,0.0551293230731719,-3761.9930217208,0.997465046200556,0.017675202523119,-2123.01658610247,TRUE,0.0049747426554139,2.94858686324647e-05,0.0606305295714991,2022-11-08 11:22:00,2022-11-08 11:25:59,408.61768,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_UP_7_23",2022-11-08,"Nov","PTR","UP",7,23,2022-11-08 11:53:29.5,-492.285619946468,0.00415393149161232,4.76454900051796e-227,0.684305826699279,0.183663218979808,-4527.17259727129,0.0037635854223401,7.51374624579492e-06,14.0973874996433,0.00129816502471223,0,0.996433566109348,0.0195211769274584,-4850.63706469608,0.9975213432556,0.0162922575188423,-4526.61442340159,TRUE,0.00376008219364959,7.27184565218064e-06,0.018508681080008,2022-11-08 11:51:00,2022-11-08 11:55:59,407.16406,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-11-08_PTR_UP_8_24",2022-11-08,"Nov","PTR","UP",8,24,2022-11-08 11:36:29.5,361.920761402931,0.00694300644479375,2.90342896587602e-225,0.681404400569742,0.295202880250094,-4332.34957318607,0.00602716983536946,8.37263951565391e-06,14.2930977291333,0.00144655773940041,0,0.998270094716047,0.0217526347028795,-4981.25425714099,0.999162541016149,0.0151518841295147,-4332.15551656223,TRUE,0.00602857185794028,9.09709475122629e-06,0.0223603618042739,2022-11-08 11:34:00,2022-11-08 11:38:59,412.28897,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-12-20_OWC_TR_NA_1",2022-12-20,"Dec","OWC","TR",NA,1,2022-12-20 12:18:39.5,NA,NA,NA,NA,NA,-2935.4718347836,-0.000213355001311422,9.16826903627951e-06,17.1759608396165,0.00147815415760345,3.12197202732207e-84,0.492515291790914,0.0175366244239943,-2949.77532568454,0.508834187881855,0.0172833645076481,-2935.46004114343,TRUE,-0.000212571735287074,9.23723694494137e-06,0.0182653477812847,2022-12-20 12:16:20,2022-12-20 12:20:59,476.25931,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"2022-12-20_OWC_TR_NA_2",2022-12-20,"Dec","OWC","TR",NA,2,2022-12-20 12:10:45.5,-1142.44412821937,0.00213299260385991,1.54379353968717e-130,0.669656248219511,0.0830444565703831,-2909.1790269359,0.0018526882474162,8.92149907781985e-06,15.1550178023783,0.00137655868691724,0,0.987768842552314,0.015979433452654,-2926.23240952531,0.988239953619299,0.0156980941232586,-2909.03578951197,TRUE,0.00185592447436947,9.08458841809626e-06,0.0159509257039642,2022-12-20 12:08:32,2022-12-20 12:12:59,419.8479,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-12-20_OWC_TR_NA_3",2022-12-20,"Dec","OWC","TR",NA,3,2022-12-20 12:03:39.5,-1599.53266902678,0.00138700333002495,2.77001386941583e-138,0.674963496505623,0.0578061022185063,-2929.18113594075,0.00123309203239241,9.21990929881272e-06,15.2891298530915,0.00148647985883027,0,0.969747911236672,0.0176353994365532,-2966.5347550832,0.971901407569278,0.0170266654915197,-2929.00081253064,TRUE,0.00122929945804096,9.194510972707e-06,0.0182576341010452,2022-12-20 12:01:20,2022-12-20 12:05:59,423.94827,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-12-20_OWC_TR_NA_4",2022-12-20,"Dec","OWC","TR",NA,4,2022-12-20 11:57:55,NA,NA,NA,NA,NA,-1923.38407459074,0.00289763759050842,1.78214435080532e-05,15.7005131172144,0.00193694305462766,0,0.985976639683942,0.0189040074717596,-1992.65301429226,0.988447621352746,0.017203692159393,-1923.13321587781,TRUE,0.00289298250815436,1.77242046785408e-05,0.0177879469561707,2022-12-20 11:56:21,2022-12-20 11:59:29,435.69846,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-12-20_OWC_TR_NA_5",2022-12-20,"Dec","OWC","TR",NA,5,2022-12-20 11:52:29.5,-894.233468644252,-0.00352065992283112,1.39316201504601e-90,0.679941287316635,0.0694966122164966,-1838.61856415977,-0.00233002856152492,1.89887597101e-05,20.5420597497057,0.00196514550999696,1.36314058270346e-294,0.976775389261395,0.0187207407510728,-1957.17450002955,0.983476570078352,0.0158349035728922,-1838.59766294904,TRUE,-0.00233270142489443,1.97297895731804e-05,0.0177563994610476,2022-12-20 11:51:00,2022-12-20 11:53:59,571.22369,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"2022-12-20_OWC_TR_NA_6",2022-12-20,"Dec","OWC","TR",NA,6,2022-12-20 11:44:59.5,-1984.79020120017,0.000955745487016747,2.3259246712411e-102,0.619513153263904,0.0304828624425418,-2543.67561460157,0.00066820456051241,1.12197727082036e-05,16.5275224217433,0.0015497981602038,2.72740024058031e-223,0.881239721247606,0.0170302697277857,-2593.21456338461,0.893774146536959,0.0161402965092425,-2543.61922156341,TRUE,0.000667645092988102,1.16279436068788e-05,0.0166324035497943,2022-12-20 11:43:00,2022-12-20 11:46:59,458.70792,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-12-20_OWC_TR_NA_7",2022-12-20,"Dec","OWC","TR",NA,7,2022-12-20 11:38:44.5,NA,NA,NA,NA,NA,-2938.07788038413,-0.000134576787632828,8.76426739552457e-06,18.9715593610892,0.00136241845142441,2.16140842885864e-44,0.304712964349991,0.0158738642368357,-2936.42864117561,0.307733151494237,0.0158688737893512,-2938.06580635674,TRUE,-0.000133715758815535,9.04545219915344e-06,0.0176904456811856,2022-12-20 11:36:30,2022-12-20 11:40:59,527.5495,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"2022-12-20_OWC_TR_NA_8",2022-12-20,"Dec","OWC","TR",NA,8,2022-12-20 11:32:14.5,-1580.9350004949,0.00134654643270385,7.05892745255813e-145,0.631760904014066,0.0728287439971633,-3515.3270996098,0.00124551556250583,6.87342671397515e-06,15.2699329769571,0.00130658701425586,0,0.980354754992602,0.0168215727085576,-3620.74893617474,0.983356085348661,0.0155069590312376,-3514.59119788457,TRUE,0.00125094461506554,7.25909935264619e-06,0.0169832645255742,2022-12-20 11:29:30,2022-12-20 11:34:59,422.30908,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-12-20_OWC_UP_101_9",2022-12-20,"Dec","OWC","UP",101,9,2022-12-20 12:23:59.5,-505.683086888961,0.00332828555014122,8.02506396982145e-97,0.598690234438773,0.142294836151574,-1290.2657232523,0.00310618423627878,4.14013275044601e-05,14.2652729330812,0.00571880579626115,1.41643208777874e-266,0.921728272962424,0.0628422511602057,-1291.89706611079,0.92264118845183,0.0626058105079244,-1290.12893619535,TRUE,0.00310934387913381,1.7227151566299e-05,0.0248497644948703,2022-12-20 12:22:00,2022-12-20 12:25:59,395.63177,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
