"RepNumber","Month","Site","Zone","Replicate","Plot_ID","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","soilp_c","soilp_m","soilp_t","CH4_initial","CH4_lin_pass","CH4_HM81_pass","CH4_poly_pass","CH4_init_conc","CH4_rejected_model","CH4_rejected_manual","CH4_flux_rejected"
1,"Jul","PTR","TR",14,"2022_07_07_PTR_TR_14_1",2022-07-07 14:12:36.5,251.500282232363,-0.33717168571025,1.05172279838948e-53,0.970384850801227,1.41783162482129,221.040482184103,-0.398022623239734,0.00674719235830189,17940.39638291,0.423973939926304,3.92971383457609e-60,0.980833843776314,1.1406048357708,212.88010850364,0.983890222223395,1.06143880290769,221.166129138447,TRUE,-0.396395074423976,0.00732263794085448,1.15561217839065,2022-07-07 14:12:02,2022-07-07 14:13:11,0.0169263157894737,0.167042105263158,28.8273684210526,2053.64,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",14,"2022_07_07_PTR_TR_14_2",2022-07-07 14:15:36.5,263.81172001123,-0.54157155149569,2.03523201687694e-60,0.981201074729232,1.54816060692061,245.788943277285,-0.546780696758025,0.00805184448318421,17808.430862393,0.505954484165418,3.20567686130623e-64,0.985468314638546,1.36115472431939,218.193671591396,0.990746790737838,1.10249894456864,246.508728477809,TRUE,-0.544093613912392,0.00677150762455923,0.84256409341344,2022-07-07 14:15:02,2022-07-07 14:16:11,0.018,0.179,28.2273684210526,2029.16,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",15,"2022_07_07_PTR_TR_15_1",2022-07-07 14:19:25.5,243.438595062264,-0.411788565174712,1.47660489058353e-32,0.876159433883016,1.33849413200763,282.201547436657,-0.164337362952567,0.0104436195571101,18213.5715759117,0.656246672035557,2.33994918352269e-24,0.78454513516626,1.76548145320525,207.952150262995,0.929550022946732,1.02472639705592,282.326958687909,TRUE,-0.161301541732749,0.0107426480096464,2.05405638350378,2022-07-07 14:18:51,2022-07-07 14:20:00,0.0299263157894737,0.205705263157895,27.7431578947368,2047.56,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",15,"2022_07_07_PTR_TR_15_2",2022-07-07 14:22:25.5,202.078341950361,-0.299001668407021,1.50288335982439e-51,0.965733700900036,0.996122358136463,249.041274835419,-0.253545844703906,0.00824108601547564,18500.0212855889,0.51784587154295,1.23224683551947e-41,0.932975288559847,1.39314578006493,205.286348518187,0.966119211401008,1.00539872711019,249.193529698591,TRUE,-0.254908676704534,0.00880439175604348,1.43935132894454,2022-07-07 14:21:51,2022-07-07 14:23:00,0.037,0.253273684210526,27.1431578947368,2072.59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",16,"2022_07_07_PTR_TR_16_1",2022-07-07 13:56:56.5,262.064698611392,-0.591684042612745,1.44428896358841e-63,0.984810645198428,1.52896157639931,241.057715804943,-0.601744573252932,0.00778428308355139,17358.5937552997,0.489141704159977,5.33993417009798e-68,0.988748571637816,1.31592378823806,200.035453806313,0.994086014824728,0.968388252741609,242.165066065586,TRUE,-0.593692274460786,0.00722510905394199,1.00357083210024,2022-07-07 13:56:22,2022-07-07 13:57:31,0.037,0.388515789473684,26.3031578947368,2101.37,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",16,"2022_07_07_PTR_TR_16_2",2022-07-07 13:59:56.5,240.155852335312,-0.269730122894501,1.00154390655454e-49,0.961231607717494,1.30747400803451,196.238674324247,-0.320548687390051,0.00565178091117229,17042.0323984391,0.355141471187145,5.40408990746381e-59,0.979298275097116,0.955426834699377,194.871241250956,0.980826302650499,0.933317890874955,196.333953425139,TRUE,-0.319253482924231,0.00588044786179482,1.08214477205717,2022-07-07 13:59:22,2022-07-07 14:00:31,0.037,0.389,26.9,2067.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",9,"2022_07_07_PTR_TR_9_1",2022-07-07 13:11:18.5,181.528045388769,-0.33832015777088,6.85126985676371e-53,0.968707479376701,0.860128904519094,218.761197101801,-0.230780868062315,0.00663823333250767,17291.7334954333,0.417127271711833,4.95084129976342e-45,0.946734902869327,1.12218544217387,183.380901142365,0.969652758552165,0.859776097794654,218.761244857327,TRUE,-0.23074317507231,0.00673171505976648,1.46925645060647,2022-07-07 13:10:44,2022-07-07 13:11:53,0.0337473684210526,0.375747368421053,23.8494736842105,2118.43,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
2,"Jul","PTR","TR",9,"2022_07_07_PTR_TR_9_2",2022-07-07 13:14:19.5,263.133498408021,-0.14545623346346,1.09840498268312e-30,0.859463827502725,1.54067877299474,235.409747392386,-0.190759513909501,0.00747649485635758,17171.945454605,0.469801187332155,1.51943242216976e-36,0.905423283005777,1.26389255484679,235.231986510431,0.910902700365677,1.24518189600371,235.474596606221,TRUE,-0.188883659349414,0.00794650734126083,1.45659492532463,2022-07-07 13:13:45,2022-07-07 13:14:54,0.034,0.379,23.9,2044.09,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",1,"2022_07_07_PTR_UP_1_1",2022-07-07 11:15:20,NA,NA,NA,NA,NA,256.937522284289,-0.336067880375166,0.00473684258047006,18767.5198710779,0.337979610073296,4.60973432906729e-76,0.983778195048017,1.07151106594255,254.380504067334,0.984982518871377,1.04361943231609,257.066696511321,TRUE,-0.336942138030184,0.00488702514151238,1.15704291575507,2022-07-07 11:14:38,2022-07-07 11:16:02,0.0274545454545455,0.240818181818182,23.3,2058.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",1,"2022_07_07_PTR_UP_1_2",2022-07-07 11:18:27,NA,NA,NA,NA,NA,229.65435007374,-0.307892466442605,0.00750527407607927,18585.969215318,0.467360272697472,3.37175523033551e-49,0.961712666079224,1.24166361517721,233.608314723717,0.961738202064357,1.26020094806636,229.655445309229,TRUE,-0.308038398942388,0.00782212167055901,1.01849709806917,2022-07-07 11:17:53,2022-07-07 11:19:01,0.028,0.242,23,2041.78,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",2,"2022_07_07_PTR_UP_2_1",2022-07-07 11:32:32.5,229.140842038151,-0.467040811632753,1.14803414070833e-63,0.98491283506378,1.20854649368507,249.95612052442,-0.475057092138781,0.00829511465140632,18790.4107314506,0.521240873853235,2.83083284383179e-59,0.979688128879871,1.40227925664898,206.308698382282,0.989716629867545,1.01276752290502,249.978176948617,TRUE,-0.473921984849306,0.00900997394415537,1.37991362741744,2022-07-07 11:31:58,2022-07-07 11:33:07,0.0251052631578947,0.267684210526316,23.7526315789474,2036.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",2,"2022_07_07_PTR_UP_2_2",2022-07-07 11:35:25.5,343.339150572729,-0.390755088971669,9.46809913841205e-66,0.97247837055187,1.82409026340995,266.022216441779,-0.445579194832105,0.00518057370106361,18901.3979989597,0.366694117565026,3.83061389939166e-82,0.989036928058556,1.15126522232117,246.533523808728,0.99171119975408,1.01348429461023,266.059360034623,TRUE,-0.446557080763211,0.00539532020315853,1.16895185123362,2022-07-07 11:34:44,2022-07-07 11:36:07,0.0252201834862385,0.269339449541284,23.9,2043.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",3,"2022_07_07_PTR_UP_3_1",2022-07-07 11:43:08.5,NA,NA,NA,NA,NA,224.514281099641,-0.506193785137492,0.00691670375963484,18369.0091546145,0.434625543270195,2.11525009456517e-66,0.987462975719132,1.16926053636613,225.01794534767,0.988073789330498,1.15757139286335,224.528283779493,TRUE,-0.50550404039638,0.00673997343491071,1.22523581541754,2022-07-07 11:42:34,2022-07-07 11:43:43,0.0236421052631579,0.292073684210526,23.5715789473684,2039.81,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",3,"2022_07_07_PTR_UP_3_2",2022-07-07 11:46:08.5,NA,NA,NA,NA,NA,222.585530510141,-0.63833138769748,0.00682206717596121,18723.1232038545,0.428678855653989,1.38015057111894e-73,0.992292946031631,1.1532623345591,219.524464359891,0.993032450145021,1.11302889537961,222.620929707202,TRUE,-0.637107476165623,0.00691478884739962,1.0557388724392,2022-07-07 11:45:34,2022-07-07 11:46:43,0.024,0.291,23.3,2061.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",3,"2022_07_07_PTR_UP_3_a_1",2022-07-07 11:51:35.5,NA,NA,NA,NA,NA,226.444336822784,-0.520586380938328,0.00701271852897995,18465.167648683,0.440658832064796,8.12183463242519e-67,0.987810947191933,1.18549171882023,225.826554388101,0.988589089973638,1.16427661454196,226.45203846256,TRUE,-0.521051355128003,0.00733946269315571,1.29608917492375,2022-07-07 11:51:01,2022-07-07 11:52:10,0.024,0.294,23,2051.39,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",3,"2022_07_07_PTR_UP_3_a_2",2022-07-07 11:54:35.5,NA,NA,NA,NA,NA,202.009055038728,-0.54177920182826,0.00588959777649714,18425.1015604724,0.370085191184788,4.35312182025578e-73,0.992028142633388,0.99562949266623,192.043810974709,0.993469953764312,0.914657731464179,202.02227528817,TRUE,-0.542261159699914,0.00639287038656995,1.13036285145275,2022-07-07 11:54:01,2022-07-07 11:55:10,0.024,0.294,22.9410526315789,2044.94,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",4,"2022_07_07_PTR_UP_4_1",2022-07-07 12:05:14.5,377.26922467214,-0.782191631902484,7.15533522463312e-53,0.968667505998741,3.48155233849284,188.257874684563,-0.958429399522496,0.00533860823737229,17464.6501426715,0.335462611398173,9.50024353368726e-93,0.997894625074039,0.90248536701941,191.874781057919,0.99790611582677,0.91355407984703,188.327626825006,TRUE,-0.958558203052077,0.00573532682575306,0.9607709907478,2022-07-07 12:04:40,2022-07-07 12:05:49,0.022,0.266589473684211,22.8589473684211,2068.58,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",4,"2022_07_07_PTR_UP_4_2",2022-07-07 12:08:14.5,389.814958268467,-0.737808245447804,3.71679676981136e-52,0.967112545020401,3.80794872374472,208.071814359521,-1.02302271241097,0.00615025245046553,17588.8617474661,0.386463972641435,1.68339345416875e-90,0.997548351512894,1.03969285499631,200.18476910891,0.997931247604637,0.969421626459679,208.112842241639,TRUE,-1.0238372919913,0.00630314039348774,1.05146451927537,2022-07-07 12:07:40,2022-07-07 12:08:49,0.022,0.266663157894737,22.8,2070.11,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",5,"2022_07_07_PTR_UP_5_1",2022-07-07 12:15:54.5,NA,NA,NA,NA,NA,211.051449733458,-0.31564440388854,0.00628255182587785,18509.2517381327,0.394777280527837,1.6992582630818e-55,0.973767471860671,1.06205790690995,213.203776498025,0.974450829744379,1.06389559725161,211.052813258732,TRUE,-0.315500148178692,0.00661747718170491,1.06678863592474,2022-07-07 12:15:20,2022-07-07 12:16:29,0.001,0,23,2053.31,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",5,"2022_07_07_PTR_UP_5_2",2022-07-07 12:18:54.5,NA,NA,NA,NA,NA,213.931171502483,-0.321223653250525,0.00641311864600045,18449.3549469292,0.402981719679912,2.07941563414798e-55,0.973611297753386,1.08413007241444,217.502043766714,0.973772576098854,1.09706581209033,214.185661478753,TRUE,-0.323504531654489,0.00680299804176662,1.04498541667699,2022-07-07 12:18:20,2022-07-07 12:19:29,0.001,0,23,2043.06,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",5,"2022_07_07_PTR_UP_5_b_1",2022-07-07 12:23:16.5,NA,NA,NA,NA,NA,217.797114625973,-0.315303477347938,0.00659267747948676,18356.1667734142,0.414264674431912,4.42224671756165e-54,0.971129635980896,1.11448427945403,216.192693727466,0.973350978138422,1.08685333431554,218.068459571389,TRUE,-0.31393580570738,0.0065350237392486,1.03361204966234,2022-07-07 12:22:42,2022-07-07 12:23:51,0.02,0.270368421052632,23.3,2034.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",5,"2022_07_07_PTR_UP_5_b_2",2022-07-07 12:26:17.5,249.171194538423,-0.271164435555344,7.86709196419775e-48,0.955925943084359,1.39443921645369,193.805531704454,-0.320750240628672,0.00555440391257872,18422.003397451,0.349022583869353,1.62767632403198e-59,0.980015973282897,0.938965369012539,188.44657214795,0.982516914545411,0.891455364578168,193.882164493761,TRUE,-0.321961726741509,0.00554888918542625,0.988087515318168,2022-07-07 12:25:43,2022-07-07 12:26:52,0.0192631578947368,0.264631578947368,23.3,2039.09,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",6,"2022_07_07_PTR_UP_6_1",2022-07-07 12:43:54.5,323.874090782029,-0.432174900308312,8.48869966399961e-48,0.955827317932983,2.37758307050757,218.681518148506,-0.549106034477038,0.00663445635396096,19327.1928618161,0.416889937367349,5.39212674740635e-70,0.990170820048809,1.12154694844696,219.912339308716,0.990552068677265,1.11611685695656,218.740097816676,TRUE,-0.550395615980844,0.00693588095761905,1.26019427284814,2022-07-07 12:43:20,2022-07-07 12:44:29,0.0214947368421053,0.254,23.7,2034.73,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",6,"2022_07_07_PTR_UP_6_2",2022-07-07 12:46:54.5,286.375982701711,-0.432241428518837,4.40936462710795e-55,0.973021655383988,1.81891619409312,214.073900490827,-0.537590872699635,0.00641966010803818,19278.7878043518,0.403392766124972,2.44919793271324e-70,0.99039630803525,1.08523589878444,202.190972864777,0.992345844996408,0.9834134767347,214.217202420038,TRUE,-0.538243905151146,0.00691648595060628,1.05035485584994,2022-07-07 12:46:20,2022-07-07 12:47:29,0.022,0.254484210526316,23.7,2028.08,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",7,"2022_07_07_PTR_UP_7_1",2022-07-07 12:54:12.5,385.980147800169,-0.781540659416242,4.45620708738461e-53,0.969100690302808,3.70505887048076,240.092435166117,-1.02618733231372,0.00773079613266881,18019.8777003082,0.48578073976233,7.398831817079e-84,0.996155576474876,1.30688188286653,242.666368916804,0.996233104120058,1.31309159361849,240.226049003536,TRUE,-1.02788830790732,0.00759335957837822,1.20831842129471,2022-07-07 12:53:38,2022-07-07 12:54:47,0.026,0.278947368421053,23.7631578947368,2035.97,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",7,"2022_07_07_PTR_UP_7_2",2022-07-07 12:57:13.5,389.215088951626,-0.808177800737917,3.05446718451408e-52,0.967301742033071,3.79166740388733,236.817008005237,-1.02094846299099,0.00755202652828962,18244.8786853267,0.47454737787152,2.1448440174595e-84,0.996293061398378,1.27666109406793,227.058102098139,0.996954544247008,1.17456366746734,237.146918163373,TRUE,-1.02149783905256,0.00804842343078792,1.27009017343547,2022-07-07 12:56:39,2022-07-07 12:57:48,0.026,0.280305263157895,23.5,2061.16,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",8,"2022_07_07_PTR_UP_8_1",2022-07-07 13:01:12.5,NA,NA,NA,NA,NA,233.059799746256,-0.606710449131704,0.00735204671978518,18398.1816969323,0.461981228454865,6.57349975473474e-70,0.990113389757434,1.24285474551229,231.967720080237,0.990807045773446,1.21648485275233,233.717963492729,TRUE,-0.601853040447576,0.00681995411223928,1.0863605556207,2022-07-07 13:00:38,2022-07-07 13:01:47,0.029,0.312315789473684,23.5,2031.74,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",8,"2022_07_07_PTR_UP_8_2",2022-07-07 13:04:12.5,NA,NA,NA,NA,NA,198.442471066258,-0.633416200956915,0.00574145180648024,18967.85144833,0.36077612939185,2.02728027315044e-78,0.994444100242545,0.970585592799744,200.841154796553,0.994569754005335,0.973977401354494,198.809128666238,TRUE,-0.636037784601397,0.00603333099263589,0.751478807509394,2022-07-07 13:03:38,2022-07-07 13:04:47,0.0296842105263158,0.310631578947368,23.4894736842105,2097.85,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","W",17,"2022_07_07_PTR_W_17_1",2022-07-07 14:36:11.5,817.990104455852,17.2386279999577,1.50648172000825e-53,0.970070325674137,81.083910679189,575.50585609665,22.851909550445,0.0848616258999847,16622.8605955669,5.33245770547791,1.05048860444358e-104,0.999063129534566,14.3457568322916,558.33905530307,0.999307601151484,12.518270969856,576.237916203634,TRUE,22.8890285135434,0.0845724646056438,13.3673094019553,2022-07-07 14:35:37,2022-07-07 14:36:46,0.057,0.469263157894737,28.9126315789474,2118.71,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","W",17,"2022_07_07_PTR_W_17_2",2022-07-07 14:39:11.5,793.894874119905,17.1330303253802,1.11329660578541e-56,0.975787490514412,68.2635374054899,626.035692543939,21.3763117317849,0.121747521270143,16479.3291960962,7.65026006790104,4.29716504774917e-92,0.997799067548259,20.581273532682,615.495848424631,0.998211872373959,18.8300135581313,627.812709150705,TRUE,21.2588489550919,0.11135727369366,15.0661829308437,2022-07-07 14:38:37,2022-07-07 14:39:46,0.057,0.469263157894737,29.2126315789474,2108.74,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","W",18,"2022_07_07_PTR_W_18_1",2022-07-07 14:45:27.5,NA,NA,NA,NA,NA,263.636271864031,0.378464229593898,0.00914659896162251,20625.6809835784,0.574745670903166,6.05971595148522e-50,0.961800006723885,1.54622166561566,237.376655756144,0.975207154851195,1.26440377440933,263.714415362603,TRUE,0.380573784011805,0.00903943190159293,1.38162215203083,2022-07-07 14:44:53,2022-07-07 14:46:02,0.053,0.469,28.9473684210526,2090.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","W",18,"2022_07_07_PTR_W_18_2",2022-07-07 14:48:27.5,NA,NA,NA,NA,NA,295.339939721472,0.108246462228783,0.0114711694407502,20878.624132704,0.720814917537209,5.53492747136522e-14,0.567004498733712,1.93918753775663,256.395966916667,0.765550078084779,1.44839045530625,295.590643687594,TRUE,0.10527287622207,0.0120838091934484,2.02965394878797,2022-07-07 14:47:53,2022-07-07 14:49:02,0.053,0.468157894736842,28.3473684210526,2114.61,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","W",19,"2022_07_07_PTR_W_19_1",2022-07-07 14:53:58.5,NA,NA,NA,NA,NA,348.849632936783,1.82563709579707,0.0168112612913967,18841.0755731104,1.05637075487764,5.89311402760724e-78,0.994266977827799,2.84192370783385,344.784032409736,0.994890916894454,2.72316888658913,350.788473220532,TRUE,1.80898544197303,0.0145287579329974,2.36395102200978,2022-07-07 14:53:24,2022-07-07 14:54:33,0.038,0.415,28.1389473684211,2066.27,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","W",19,"2022_07_07_PTR_W_19_2",2022-07-07 14:56:57.5,NA,NA,NA,NA,NA,258.193747947175,0.748209881839604,0.0087978461968726,19184.0696581601,0.5528310617029,8.65336407856506e-71,0.990685690727075,1.48726542591801,235.737222269385,0.9936172344045,1.24968366002039,258.322512740139,TRUE,0.74613573599744,0.00936448727081381,1.42254455082403,2022-07-07 14:56:23,2022-07-07 14:57:32,0.0374736842105263,0.416578947368421,27.8947368421053,2101.49,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","W",20,"2022_07_07_PTR_W_20_1",2022-07-07 15:02:00.5,NA,NA,NA,NA,NA,263.640693164236,0.87829942455901,0.00914688782232558,19724.627787892,0.574763822069439,2.40619812953957e-74,0.992678851907677,1.54627049717363,257.058829543069,0.993705994461633,1.45526445790012,263.812448241031,TRUE,0.87485000197126,0.00950891325374876,1.49564303950786,2022-07-07 15:01:26,2022-07-07 15:02:35,0.041,0.433,27.8,2079.03,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
