"RepNumber","Month","Site","Zone","Replicate","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","soilp_c","soilp_m","soilp_t","CO2_initial","CO2_lin_pass","CO2_HM81_pass","CO2_poly_pass","CO2_init_conc","CO2_neg_flux","CO2_rejected_model","CO2_rejected_negflux","CO2_flux_rejected","CO2_rejected_manual"
1,"Jul","PTR","TR",14,"2022_07_07_PTR_TR_14_1",2022-07-07 14:12:36.5,NA,NA,NA,NA,NA,414.456204512965,4.90605981598312,0.0268607830910457,3577.53045876074,1.68785347028147,2.95114302413228e-93,0.997965787926646,4.54078340430595,417.044405491143,0.998006404088249,4.56282411837497,414.47661242859,TRUE,4.90338655595624,0.0282936382379899,5.29496240926721,2022-07-07 14:12:02,2022-07-07 14:13:11,0.0169263157894737,0.167042105263158,28.8273684210526,409.179,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",14,"2022_07_07_PTR_TR_14_2",2022-07-07 14:15:36.5,NA,NA,NA,NA,NA,398.396880182705,4.59452649829642,0.0239497500077342,3562.57157042642,1.50493261964517,1.0534617788775e-94,0.998155716593009,4.04867672709993,402.305067432288,0.998158133989208,4.10686831082836,398.45303501308,TRUE,4.59758395182701,0.0244048637822244,4.55252826136562,2022-07-07 14:15:02,2022-07-07 14:16:11,0.018,0.179,28.2273684210526,405.415,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",15,"2022_07_07_PTR_TR_15_1",2022-07-07 14:19:25.5,622.161481830026,4.42622458474511,3.55352207776651e-55,0.973192272348581,20.0195376031582,414.37329036151,5.96028530414808,0.0268448796648828,3983.37846775353,1.68685414524514,5.17306941438631e-99,0.998622476315273,4.53809494904583,412.409972613755,0.998734968273184,4.41425317758635,414.529811401946,TRUE,5.96645418587299,0.0266351139776813,4.2258545821995,2022-07-07 14:18:51,2022-07-07 14:20:00,0.0299263157894737,0.205705263157895,27.7431578947368,447.882,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",15,"2022_07_07_PTR_TR_15_2",2022-07-07 14:22:25.5,NA,NA,NA,NA,NA,426.337089644712,5.3920071441186,0.0292398004540279,3672.03831690209,1.83734400070864,1.54008303318092e-93,0.99800432770478,4.9429534573446,425.234008916463,0.998144637990482,4.83769768846252,426.444937170667,TRUE,5.38976581377631,0.0289034434600531,4.52301092782911,2022-07-07 14:21:51,2022-07-07 14:23:00,0.037,0.253273684210526,27.1431578947368,411.996,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",16,"2022_07_07_PTR_TR_16_1",2022-07-07 13:56:56.5,686.098873104881,7.53486813189673,7.23816739803336e-56,0.974417476633117,31.6078127462018,424.941570095385,9.63677851372065,0.0289497860498896,3872.09844157688,1.81912033921681,5.8207565747104e-111,0.999386704974272,4.89392686758147,416.368756058941,0.999487533945939,4.54085667259263,425.041528774465,TRUE,9.64577218812672,0.0319657656783561,4.63174191868629,2022-07-07 13:56:22,2022-07-07 13:57:31,0.037,0.388515789473684,26.3031578947368,469.262,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",16,"2022_07_07_PTR_TR_16_2",2022-07-07 13:59:56.5,NA,NA,NA,NA,NA,409.103309350927,9.178429593343,0.0258531481740881,3527.70221034121,1.62453662335266,7.31484699764651e-113,0.99946078150635,4.37044392116387,409.207774501747,0.999489969585876,4.31443259692442,409.18854982493,TRUE,9.18081293348236,0.0271845854918037,4.20671898568255,2022-07-07 13:59:22,2022-07-07 14:00:31,0.037,0.389,26.9,428.06,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",9,"2022_07_07_PTR_TR_9_1",2022-07-07 13:11:18.5,NA,NA,NA,NA,NA,402.832406319466,3.4227716514625,0.0247206818530263,3529.31417141327,1.55337573412981,4.24879996646026e-85,0.99646543324163,4.17900183776731,403.468982191335,0.996631249790124,4.14115380862984,402.898666430717,TRUE,3.42877297356225,0.0241855819300874,4.32006815364317,2022-07-07 13:10:44,2022-07-07 13:11:53,0.0337473684210526,0.375747368421053,23.8494736842105,410.38,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2,"Jul","PTR","TR",9,"2022_07_07_PTR_TR_9_2",2022-07-07 13:14:19.5,535.88356360841,2.44878580439652,9.21166609125818e-55,0.972430925611403,10.809634636647,404.19749347468,3.16904185045881,0.0249629028744269,3457.85105252298,1.56859619848338,1.51730268081869e-82,0.995798401374473,4.21994901307572,404.176989022253,0.996032923997219,4.1621494618636,404.735260271682,TRUE,3.15860490133101,0.0251924632273878,3.82081008108783,2022-07-07 13:13:45,2022-07-07 13:14:54,0.034,0.379,23.9,411.82,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",1,"2022_07_07_PTR_UP_1_1",2022-07-07 11:15:27,611.024324813344,4.24598622571089,3.12180762141534e-56,0.973665993488734,17.3932610426332,417.957855979989,5.1512895797992,0.0258613040577037,3902.16516629307,1.63969641434362,5.57500954488459e-97,0.998263945365404,4.46585111242956,412.511344473165,0.998480219936319,4.24033395252445,417.967977453205,TRUE,5.15370860889335,0.02699889305802,5.56967436662229,2022-07-07 11:14:52,2022-07-07 11:16:02,0.027375,0.241083333333333,23.3,427.844,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",1,"2022_07_07_PTR_UP_1_2",2022-07-07 11:18:27,590.179360648893,3.56316034897899,1.26306703362289e-51,0.967591218127697,16.92771436849,412.920204913555,4.64651271682345,0.0283214487634347,3835.149552907,1.76360248581101,5.24036357901222e-89,0.997517028173297,4.68546679337698,413.514410015528,0.997636610509034,4.6410403201052,412.995338717529,TRUE,4.64335846657935,0.0279472561189074,4.22374903133982,2022-07-07 11:17:53,2022-07-07 11:19:01,0.028,0.242,23,421.215,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",2,"2022_07_07_PTR_UP_2_1",2022-07-07 11:32:32.5,653.278616925722,5.76729768355901,6.57062987364879e-55,0.972703416126987,25.0024526875641,425.712950752019,7.37804107735994,0.0291097356164753,4100.88305530381,1.82917110468097,6.43579583362677e-103,0.998942588994006,4.92096615139596,427.092668481339,0.998981438977029,4.9023518683652,425.739920290967,TRUE,7.37379363868817,0.0296940807945654,5.18617489947359,2022-07-07 11:31:58,2022-07-07 11:33:07,0.0251052631578947,0.267684210526316,23.7526315789474,441.406,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",2,"2022_07_07_PTR_UP_2_2",2022-07-07 11:35:32.5,NA,NA,NA,NA,NA,447.759573670188,6.87319649426304,0.0340744744277488,4036.3624818803,2.14114084894515,3.49521828424102e-96,0.998331506565599,5.76024933701759,445.379435887639,0.998476856549805,5.58639864664024,447.770835253631,TRUE,6.87122804326498,0.0358677133923692,6.49593130901889,2022-07-07 11:34:58,2022-07-07 11:36:07,0.0251052631578947,0.269684210526316,23.9,435.74,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",3,"2022_07_07_PTR_UP_3_1",2022-07-07 11:43:08.5,549.3596376259,2.49238546888933,2.22000132014207e-54,0.971708673176654,11.9018696829271,420.385097606497,3.4439389034276,0.0280227472347287,3865.76238967762,1.76086791686743,1.36448398869243e-81,0.995518033701034,4.73721205950005,420.699819240306,0.995747891309529,4.68352885312083,420.422955128718,TRUE,3.43957126508035,0.0305688978843067,5.29855125984122,2022-07-07 11:42:34,2022-07-07 11:43:43,0.0236421052631579,0.292073684210526,23.5715789473684,429.347,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",3,"2022_07_07_PTR_UP_3_2",2022-07-07 11:46:08.5,NA,NA,NA,NA,NA,422.785840055854,3.62674460723507,0.0285074296264557,3735.43790400174,1.79132394840187,1.31329633525961e-82,0.99581620615757,4.81914704081662,416.333580840565,0.996396518491187,4.5397159185848,422.847533752606,TRUE,3.62275498069705,0.0296719226016514,5.14722985375297,2022-07-07 11:45:34,2022-07-07 11:46:43,0.024,0.291,23.3,415.335,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",3,"2022_07_07_PTR_UP_3_a_1",2022-07-07 11:51:35.5,NA,NA,NA,NA,NA,415.277473560948,3.39367037014538,0.0270188170948174,3751.6991760202,1.69778386735086,3.12294766254807e-82,0.995708250474619,4.56749886450719,414.620688967589,0.995984471498912,4.48451116000963,415.294603983289,TRUE,3.3968717915984,0.0256143522886572,4.29804642121446,2022-07-07 11:51:01,2022-07-07 11:52:10,0.024,0.294,23,416.698,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",3,"2022_07_07_PTR_UP_3_a_2",2022-07-07 11:54:35.5,545.65606113626,2.47249283152124,1.80383377179051e-53,0.969911403121598,11.591144323901,410.342086227645,3.25252143221168,0.0260829224009796,3722.42187101645,1.63897496734754,5.0948896222539e-82,0.995646023896837,4.40928698067817,413.65695647677,0.995688430864377,4.4537466761808,410.36750292257,TRUE,3.2549955944163,0.0291071325809268,4.19964836865308,2022-07-07 11:54:01,2022-07-07 11:55:10,0.024,0.294,22.9410526315789,413.742,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",4,"2022_07_07_PTR_UP_4_1",2022-07-07 12:05:14.5,596.964981737476,3.60087129014754,5.55997017983439e-54,0.970934659708226,16.7221414434021,412.521039142245,4.77961992850665,0.0264920512567788,3522.50061240444,1.66468343447272,6.79404368585621e-93,0.997915283356961,4.47844972669114,405.111941120156,0.998228820287524,4.1900382705077,412.529672304275,TRUE,4.77980171360565,0.0277111361731519,5.12008179604624,2022-07-07 12:04:40,2022-07-07 12:05:49,0.022,0.266589473684211,22.8589473684211,414.419,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",4,"2022_07_07_PTR_UP_4_2",2022-07-07 12:08:14.5,599.049764790451,3.79472915634203,1.95112453978858e-54,0.971815850520445,16.9730193077453,400.022903506324,4.92767742955329,0.0242295348658829,3478.85360469547,1.52251348622518,2.00112058641473e-96,0.998358650335998,4.09597402429158,400.409934041477,0.998441217574966,4.05164958373089,400.092770319578,TRUE,4.92272007869464,0.025268398344678,4.24286373597437,2022-07-07 12:07:40,2022-07-07 12:08:49,0.022,0.266663157894737,22.8,410.241,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",5,"2022_07_07_PTR_UP_5_1",2022-07-07 12:15:54.5,593.446648990762,3.24961310731752,3.93918007266396e-53,0.969212515078454,16.3071347704754,404.631516239335,4.52878747775226,0.0250404120158149,4322.61315215533,1.57346664745081,5.75457534299927e-93,0.997925439685959,4.23305184115423,408.473273897006,0.997930124150294,4.29185648964182,404.656781884381,TRUE,4.53203329765787,0.02473409134976,3.56688263222515,2022-07-07 12:15:20,2022-07-07 12:16:29,0.001,0,23,477.713,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",5,"2022_07_07_PTR_UP_5_2",2022-07-07 12:18:54.5,584.96211730278,3.61706701021075,5.71850513517816e-54,0.970910625843098,15.3482111571969,393.266411786832,4.38554986469617,0.0230879695435504,4233.79552183068,1.45078084223186,2.06338973642586e-94,0.998118888398598,3.90299376556239,396.944796583252,0.998127511347072,3.95259814523769,393.432895937778,TRUE,4.39190660201783,0.0245943812048139,4.0115888221776,2022-07-07 12:18:20,2022-07-07 12:19:29,0.001,0,23,468.54,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",5,"2022_07_07_PTR_UP_5_b_1",2022-07-07 12:23:16.5,575.993329640221,3.22747487619915,1.04972239676384e-54,0.972324834743397,14.3957951610144,396.502450862564,4.21667132022327,0.0236278534658839,4070.40032410906,1.48470557736602,1.42316712538601e-92,0.997869450263235,3.99426049991165,397.515770291948,0.997958442139544,3.96875127376082,396.517462617934,TRUE,4.21828124858901,0.0249215308963358,4.1756039110366,2022-07-07 12:22:42,2022-07-07 12:23:51,0.02,0.270368421052632,23.3,449.54,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",5,"2022_07_07_PTR_UP_5_b_2",2022-07-07 12:26:17.5,572.219012826699,3.5056032930678,5.29177316068031e-55,0.972876575149428,14.0128778805243,413.221098148346,4.14466016137357,0.026624854437944,4163.0118188862,1.67302840004704,1.50970274094104e-88,0.997201736743979,4.50089994636754,413.288943044635,0.997354591978919,4.44205463158885,413.289429096745,TRUE,4.1513668367199,0.0267315734535152,4.29165304299994,2022-07-07 12:25:43,2022-07-07 12:26:52,0.0192631578947368,0.264631578947368,23.3,459.782,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",6,"2022_07_07_PTR_UP_6_1",2022-07-07 12:43:54.5,NA,NA,NA,NA,NA,437.057552887769,5.49726851287789,0.0315667877682211,4141.31173089225,1.98356511422752,7.48974393928464e-92,0.997762808790289,5.33632789257621,438.692018945807,0.997837147801801,5.325824665789,437.250707666284,TRUE,5.4843626206547,0.0323057182738692,4.2613794850868,2022-07-07 12:43:20,2022-07-07 12:44:29,0.0214947368421053,0.254,23.7,435.782,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",6,"2022_07_07_PTR_UP_6_2",2022-07-07 12:46:54.5,606.594022889881,3.98363651005042,4.7965390467321e-54,0.971060593935348,17.9127462705161,415.128809165488,5.13158599554085,0.0269901413505237,3934.42343073915,1.6959819669984,1.93588333370943e-94,0.9981224140941,4.56265126407224,417.409258234411,0.998167975122134,4.57473076151001,415.19416988872,TRUE,5.13046586046248,0.0281078106693963,4.3484367565492,2022-07-07 12:46:20,2022-07-07 12:47:29,0.022,0.254484210526316,23.7,413.962,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",7,"2022_07_07_PTR_UP_7_1",2022-07-07 12:54:12.5,639.420915101453,4.84477281975071,6.65903235556646e-55,0.972692688766031,22.6461609503959,473.244610110742,6.67643501786699,0.0408776937037468,3799.33932349714,2.56863535739479,5.81267462014341e-90,0.997457348935391,6.91032545652597,472.461122371784,0.997625298551184,6.77863292427544,473.326448981099,TRUE,6.67523757923374,0.0441137080940741,7.00903334116422,2022-07-07 12:53:38,2022-07-07 12:54:47,0.026,0.278947368421053,23.7631578947368,428.753,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",7,"2022_07_07_PTR_UP_7_2",2022-07-07 12:57:13.5,632.255651949058,4.8417699419423,7.62858386617765e-55,0.972583342791633,21.5162807339919,444.578449222939,6.33277663169827,0.0333089535426099,3772.23779680312,2.09303774345582,1.9399026846739e-94,0.998122299556319,5.63083894272246,436.595704433745,0.998417721666687,5.24667158286068,444.783014449272,TRUE,6.33716997789366,0.029575793885742,5.13518579792224,2022-07-07 12:56:39,2022-07-07 12:57:48,0.026,0.280305263157895,23.5,426.031,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",8,"2022_07_07_PTR_UP_8_1",2022-07-07 13:01:12.5,NA,NA,NA,NA,NA,427.302604623153,4.10556742967731,0.0294421507335659,3869.68417343907,1.85005910362924,2.62501803077142e-85,0.996515138693689,4.97716053120646,429.877750612564,0.996585356180351,5.00085304507249,427.334740244197,TRUE,4.10036485721637,0.0316200960809161,4.53249173882132,2022-07-07 13:00:38,2022-07-07 13:01:47,0.029,0.312315789473684,23.5,427.357,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",8,"2022_07_07_PTR_UP_8_2",2022-07-07 13:04:12.5,557.899721569744,3.25567977100023,3.89028872585963e-57,0.976524534160626,12.6504919479992,437.368642925724,4.019107496532,0.0316370094238535,3751.33699121034,1.98797763878969,1.44766440088357e-82,0.995804202970847,5.34819877986337,424.338088770511,0.996710322005043,4.80683803003314,437.38204059138,TRUE,4.02239412719927,0.0330783476743716,5.70013353050373,2022-07-07 13:03:38,2022-07-07 13:04:47,0.0296842105263158,0.310631578947368,23.4894736842105,413.513,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","W",17,"2022_07_07_PTR_W_17_1",2022-07-07 14:36:11.5,NA,NA,NA,NA,NA,417.033905989918,6.83928303525385,0.0273599290245949,3101.57390047942,1.71921834870897,1.64687247348364e-102,0.998912960463963,4.62516343014901,418.307142540194,0.99895449061584,4.60416489760689,417.57548625317,TRUE,6.85050076026468,0.0284584271983334,4.39716810460387,2022-07-07 14:35:37,2022-07-07 14:36:46,0.057,0.469263157894737,28.9126315789474,409.542,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","W",17,"2022_07_07_PTR_W_17_2",2022-07-07 14:39:11.5,635.938658883441,5.14608353284444,2.27145463405848e-55,0.973542676204853,22.0898247600041,460.360642157236,6.61749220312859,0.0372836981995895,3052.81534357934,2.34279913499925,2.06131932638615e-92,0.997846109740261,6.30276479512932,458.580925194955,0.998016806855265,6.13881165861281,460.769086488871,TRUE,6.60427083012085,0.0351355973917469,6.19276825894253,2022-07-07 14:38:37,2022-07-07 14:39:46,0.057,0.469263157894737,29.2126315789474,403.286,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","W",18,"2022_07_07_PTR_W_18_1",2022-07-07 14:45:27.5,679.941688214782,7.08751224140025,1.39931550938138e-56,0.97562416540016,30.2478297096078,464.743545248146,9.44521839546245,0.0384693813848785,4303.40915202665,2.41730401716002,5.57699694035256e-102,0.998873254858012,6.50320312606986,453.028406608551,0.999099827537947,5.90010610966718,465.006071536735,TRUE,9.43805237600736,0.0405273504489641,6.13295902865625,2022-07-07 14:44:53,2022-07-07 14:46:02,0.053,0.469,28.9473684210526,436.272,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","W",18,"2022_07_07_PTR_W_18_2",2022-07-07 14:48:27.5,NA,NA,NA,NA,NA,448.177576844258,9.25568942268277,0.0341763638772153,4178.15639909922,2.14754328554889,7.1361720111199e-105,0.999073723570545,5.77747362715252,444.753440282751,0.99916693337889,5.56147540188588,448.211693731425,TRUE,9.26083980788256,0.0368220575342941,6.67920975789688,2022-07-07 14:47:53,2022-07-07 14:49:02,0.053,0.468157894736842,28.3473684210526,424.882,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","W",19,"2022_07_07_PTR_W_19_1",2022-07-07 14:53:58.5,616.351668183058,5.08055154881193,7.59157437942897e-57,0.976058521540353,19.205755658065,483.873311069766,6.04384672727096,0.0441019421259191,3894.58786284019,2.77123774876838,8.52310008009161e-85,0.996392321479624,7.45538081388971,471.050496291426,0.997163024355235,6.71067503630819,484.169202814074,TRUE,6.04440166024117,0.0434472144888053,7.10488306734994,2022-07-07 14:53:24,2022-07-07 14:54:33,0.038,0.415,28.1389473684211,425.595,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","W",19,"2022_07_07_PTR_W_19_2",2022-07-07 14:56:57.5,NA,NA,NA,NA,NA,444.72027577377,5.90885348747719,0.0333427141687892,3768.85023051588,2.09515916299383,2.28958344388304e-92,0.99783944644061,5.63654613638671,448.162285855499,0.997856600367562,5.69855326838356,444.933347597653,TRUE,5.91516199314067,0.0355415249258806,4.27520897198135,2022-07-07 14:56:23,2022-07-07 14:57:32,0.0374736842105263,0.416578947368421,27.8947368421053,412.405,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
