"RepNumber","Month","Site","Zone","Replicate","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","soilp_c","soilp_m","soilp_t"
1,"Jan","OWC","TR",58,"2023_01_05_OWC_TR_58_1",2023-01-05 11:06:43.5,NA,NA,NA,NA,NA,317.920365922471,1.29623864550529,0.0386670261086199,3401.60765623111,1.35895023503534,6.89817832194805e-37,0.955774729272435,4.42859849464828,316.403078112741,0.960070141987989,4.29137642060478,318.208241090556,TRUE,1.27771145268339,0.0349446181235241,3.95026912316042,2023-01-05 11:06:17,2023-01-05 11:07:10,0.005,0.202,6.5
2,"Jan","OWC","TR",58,"2023_01_05_OWC_TR_58_2",2023-01-05 11:08:09.5,340.793595918066,1.59807239433176,3.45066406269728e-29,0.912618062164772,5.47324859789857,325.583856679893,1.12667764476966,0.0415104600992481,3426.57462023959,1.45888254632861,2.25232040821627e-32,0.934067811779236,4.75426169551494,316.588210841272,0.948170128418417,4.29873897204747,326.411354936362,TRUE,1.13221580722261,0.0336534012973791,3.97414354863152,2023-01-05 11:07:43,2023-01-05 11:08:36,0.005,0.202,6.5
1,"Jan","OWC","TR",60,"2023_01_05_OWC_TR_60_1",2023-01-05 11:21:08.5,271.957807211315,0.574758474340212,8.06237980983474e-21,0.85362944802999,3.94612900285511,258.273008629609,0.687584873979813,0.035652143183706,3419.79691693982,1.32545763012969,1.12213559385984e-23,0.889938261977678,3.42186291204143,261.745673046158,0.891140799889276,3.47960198871853,258.385701240956,TRUE,0.696956676299004,0.0412895513680812,3.52574736668144,2023-01-05 11:20:45,2023-01-05 11:21:32,0.00436666666666667,0.235266666666667,6.2
2,"Jan","OWC","TR",60,"2023_01_05_OWC_TR_60_2",2023-01-05 11:22:31.5,306.187161094768,1.2046899772668,1.54618229580052e-24,0.868198461635215,3.97268576732393,287.542034028096,0.65603576209349,0.0291865021549435,3425.10166229627,1.02575780852405,1.91181983445697e-28,0.906681612933958,3.34277839584403,288.591406786856,0.911643840100523,3.31710379134902,287.763452143972,TRUE,0.643295931489093,0.0289091239188115,3.25847776713797,2023-01-05 11:22:05,2023-01-05 11:22:58,0.005,0.234,6.2
1,"Jan","OWC","TR",61,"2023_01_05_OWC_TR_61_1",2023-01-05 11:27:46.5,NA,NA,NA,NA,NA,410.785787030912,1.30805405590649,0.0913640621992239,3444.93891398209,3.2109843009556,1.1164992443974e-19,0.797645569002394,10.4640772523811,414.070681004129,0.800307623571558,10.6008817523892,413.87099658225,TRUE,1.18548972413938,0.0544291670413701,5.87379806751259,2023-01-05 11:27:20,2023-01-05 11:28:13,0.004,0.246316666666667,6.2
2,"Jan","OWC","TR",61,"2023_01_05_OWC_TR_61_2",2023-01-05 11:29:11.5,329.290188552189,0.459329493250305,4.05737195156881e-20,0.805338064792226,4.92024980488686,310.306724116536,0.652284718344973,0.0360349937494754,3446.17400541083,1.26644762097259,4.21059040629346e-24,0.863035913280733,4.12714747250788,313.50227449871,0.865061173921111,4.17764726462735,310.344091500693,TRUE,0.646448490605201,0.0386423562426199,3.73011568839134,2023-01-05 11:28:45,2023-01-05 11:29:38,0.004,0.247,6.12666666666667
1,"Jan","OWC","TR",63,"2023_01_05_OWC_TR_63_1",2023-01-05 11:11:41,NA,NA,NA,NA,NA,269.463240764558,0.630674075745457,0.043851900365783,3504.09217240636,1.64605338141204,1.93054268421251e-18,0.821314645034257,4.07799096429749,270.432895728363,0.832471909895773,4.03940712642048,269.560752748387,TRUE,0.63781914769275,0.0479753402073921,3.76211653176854,2023-01-05 11:11:18,2023-01-05 11:12:04,0.005,0.241666666666667,6.48333333333333
2,"Jan","OWC","TR",63,"2023_01_05_OWC_TR_63_2",2023-01-05 11:13:02.5,298.415479847858,1.10171752451659,3.02087763256285e-22,0.838655495201532,3.6968546743937,284.398548593099,0.542212959662381,0.028349233727991,3428.33189547704,0.996332061573697,3.46878752835539e-25,0.875541906698318,3.24688465721509,284.77028642265,0.883629505549535,3.20179409085871,284.465224276522,TRUE,0.536409061356808,0.0293769084116963,3.67031595134599,2023-01-05 11:12:36,2023-01-05 11:13:29,0.005,0.240583333333333,6.4
1,"Jan","OWC","TR",64,"2023_01_05_OWC_TR_64_1",2023-01-05 11:34:21.5,NA,NA,NA,NA,NA,291.590562879358,0.712717197341404,0.030301363929775,3410.31598247149,1.0649395564734,2.22154798991961e-29,0.914083045170544,3.47046536002613,294.918911320775,0.915145061187681,3.51725218376679,291.661684960044,TRUE,0.707466626746241,0.0342085004073068,3.47760336392995,2023-01-05 11:33:55,2023-01-05 11:34:48,0.004,0.1212,6.19
2,"Jan","OWC","TR",64,"2023_01_05_OWC_TR_64_2",2023-01-05 11:35:46.5,NA,NA,NA,NA,NA,285.130253755625,0.608744542381921,0.0285419532464273,3396.8615314368,1.00310517709955,2.25348148651663e-27,0.897412874946741,3.26895714261489,288.157481910178,0.899244363505373,3.30380299368537,285.613507216277,TRUE,0.628147534803515,0.0263123259589972,2.67518750237768,2023-01-05 11:35:20,2023-01-05 11:36:13,0.004,0.122,6.1
