"InstrumentSerialNumber","Plot_ID","SN","Date","Time_start","First_Timestamp","Last_Timestamp","Total_Time","drop","Notes"
"TG10-01028","2023_01_20_CRC_PTR_TR_11_b_1","TG10-01028","2023-01-20","10:35:23",2023-01-20 10:35:23,2023-01-20 10:35:23,0,FALSE,""
"TG10-01028","2023_01_20_CRC_TR_34_1","TG10-01028","2023-01-20","11:29:01",2023-01-20 11:29:01,2023-01-20 11:30:00,59,FALSE,""
"TG10-01028","2023_01_20_CRC_TR_34_2","TG10-01028","2023-01-20","11:30:27",2023-01-20 11:30:27,2023-01-20 11:31:26,59,FALSE,""
"TG10-01028","2023_01_20_CRC_TR_36_1","TG10-01028","2023-01-20","11:37:33",2023-01-20 11:37:33,2023-01-20 11:38:32,59,FALSE,""
"TG10-01028","2023_01_20_CRC_TR_36_c_1","TG10-01028","2023-01-20","11:40:59",2023-01-20 11:40:59,2023-01-20 11:41:58,59,FALSE,""
"TG10-01028","2023_01_20_CRC_TR_36_c_2","TG10-01028","2023-01-20","11:42:24",2023-01-20 11:42:24,2023-01-20 11:43:23,59,FALSE,""
"TG10-01028","2023_01_20_CRC_TR_37_1","TG10-01028","2023-01-20","11:45:22",2023-01-20 11:45:22,2023-01-20 11:46:21,59,FALSE,""
"TG10-01028","2023_01_20_CRC_TR_37_2","TG10-01028","2023-01-20","11:46:48",2023-01-20 11:46:48,2023-01-20 11:47:47,59,FALSE,""
"TG10-01028","2023_01_20_CRC_TR_38_1","TG10-01028","2023-01-20","11:50:02",2023-01-20 11:50:02,2023-01-20 11:51:01,59,FALSE,""
"TG10-01028","2023_01_20_CRC_TR_38_2","TG10-01028","2023-01-20","11:51:28",2023-01-20 11:51:28,2023-01-20 11:52:27,59,FALSE,""
"TG10-01028","2023_01_20_CRC_TR_39_1","TG10-01028","2023-01-20","11:53:49",2023-01-20 11:53:49,2023-01-20 11:54:48,59,FALSE,""
"TG10-01028","2023_01_20_CRC_TR_39_2","TG10-01028","2023-01-20","11:55:15",2023-01-20 11:55:15,2023-01-20 11:56:14,59,FALSE,""
"TG10-01028","2023_01_20_CRC_UP_25_1","TG10-01028","2023-01-20","14:40:22",2023-01-20 14:40:22,2023-01-20 14:41:21,59,FALSE,""
"TG10-01028","2023_01_20_CRC_UP_25_2","TG10-01028","2023-01-20","14:41:48",2023-01-20 14:41:48,2023-01-20 14:42:47,59,FALSE,""
"TG10-01028","2023_01_20_CRC_UP_26_1","TG10-01028","2023-01-20","14:45:44",2023-01-20 14:45:44,2023-01-20 14:46:43,59,FALSE,""
"TG10-01028","2023_01_20_CRC_UP_26_2","TG10-01028","2023-01-20","14:47:10",2023-01-20 14:47:10,2023-01-20 14:48:09,59,FALSE,""
"TG10-01028","2023_01_20_CRC_UP_29_1","TG10-01028","2023-01-20","14:52:31",2023-01-20 14:52:31,2023-01-20 14:53:30,59,FALSE,""
"TG10-01028","2023_01_20_CRC_UP_29_2","TG10-01028","2023-01-20","14:53:57",2023-01-20 14:53:57,2023-01-20 14:54:56,59,FALSE,""
"TG10-01028","2023_01_20_CRC_W_41_d_1","TG10-01028","2023-01-20","10:46:57",2023-01-20 10:46:57,2023-01-20 10:47:56,59,FALSE,""
"TG10-01028","2023_01_20_CRC_W_41_d_2","TG10-01028","2023-01-20","10:48:22",2023-01-20 10:48:22,2023-01-20 10:49:21,59,FALSE,""
"TG10-01028","2023_01_20_CRC_W_42_1","TG10-01028","2023-01-20","10:54:03",2023-01-20 10:54:03,2023-01-20 10:55:02,59,FALSE,""
"TG10-01028","2023_01_20_CRC_W_42_2","TG10-01028","2023-01-20","10:55:29",2023-01-20 10:55:29,2023-01-20 10:56:28,59,FALSE,""
"TG10-01028","2023_01_20_CRC_W_43_1","TG10-01028","2023-01-20","10:59:11",2023-01-20 10:59:11,2023-01-20 11:00:10,59,FALSE,""
"TG10-01028","2023_01_20_CRC_W_43_2","TG10-01028","2023-01-20","11:00:37",2023-01-20 11:00:37,2023-01-20 11:01:36,59,FALSE,""
"TG10-01028","2023_01_20_CRC_W_46_1","TG10-01028","2023-01-20","11:12:12",2023-01-20 11:12:12,2023-01-20 11:13:11,59,FALSE,""
"TG10-01028","2023_01_20_CRC_W_46_b_1","TG10-01028","2023-01-20","11:14:30",2023-01-20 11:14:30,2023-01-20 11:15:30,60,FALSE,""
"TG10-01028","2023_01_20_CRC_W_46_b_2","TG10-01028","2023-01-20","11:15:56",2023-01-20 11:15:56,2023-01-20 11:16:55,59,FALSE,""
"TG10-01028","2023_01_20_CRC_W_46_c_1","TG10-01028","2023-01-20","11:18:12",2023-01-20 11:18:12,2023-01-20 11:19:11,59,FALSE,""
"TG10-01028","2023_01_20_CRC_W_46_c_2","TG10-01028","2023-01-20","11:19:39",2023-01-20 11:19:39,2023-01-20 11:20:38,59,FALSE,""
"TG10-01028","2023_01_20_CRC_W_47_1","TG10-01028","2023-01-20","11:06:48",2023-01-20 11:06:48,2023-01-20 11:07:47,59,FALSE,""
"TG10-01028","2023_01_20_CRC_W_47_2","TG10-01028","2023-01-20","11:08:14",2023-01-20 11:08:14,2023-01-20 11:09:13,59,FALSE,""
"TG10-01028","2023_01_20_CRC_W_48_1","TG10-01028","2023-01-20","11:22:33",2023-01-20 11:22:33,2023-01-20 11:23:32,59,FALSE,""
"TG10-01028","2023_01_20_CRC_W_48_2","TG10-01028","2023-01-20","11:23:59",2023-01-20 11:23:59,2023-01-20 11:24:58,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_58_1","TG10-01028","2023-02-10","10:34:48",2023-02-10 10:34:48,2023-02-10 10:35:47,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_58_2","TG10-01028","2023-02-10","10:36:14",2023-02-10 10:36:14,2023-02-10 10:37:13,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_58_b_1","TG10-01028","2023-02-10","10:38:22",2023-02-10 10:38:22,2023-02-10 10:39:21,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_58_b_2","TG10-01028","2023-02-10","10:39:47",2023-02-10 10:39:47,2023-02-10 10:40:46,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_58_c_1","TG10-01028","2023-02-10","10:42:20",2023-02-10 10:42:20,2023-02-10 10:43:19,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_58_c_2","TG10-01028","2023-02-10","10:43:45",2023-02-10 10:43:45,2023-02-10 10:44:44,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_60_1","TG10-01028","2023-02-10","10:53:25",2023-02-10 10:53:25,2023-02-10 10:54:24,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_60_2","TG10-01028","2023-02-10","10:54:50",2023-02-10 10:54:50,2023-02-10 10:55:49,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_61_1","TG10-01028","2023-02-10","10:58:01",2023-02-10 10:58:01,2023-02-10 10:59:00,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_61_2","TG10-01028","2023-02-10","10:59:26",2023-02-10 10:59:26,2023-02-10 11:00:25,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_62_1","TG10-01028","2023-02-10","11:08:50",2023-02-10 11:08:50,2023-02-10 11:09:49,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_62_2","TG10-01028","2023-02-10","11:10:16",2023-02-10 11:10:16,2023-02-10 11:11:15,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_62_b_1","TG10-01028","2023-02-10","11:13:47",2023-02-10 11:13:47,2023-02-10 11:14:46,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_62_b_2","TG10-01028","2023-02-10","11:15:13",2023-02-10 11:15:13,2023-02-10 11:16:12,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_63_1","TG10-01028","2023-02-10","11:03:02",2023-02-10 11:03:02,2023-02-10 11:04:01,59,FALSE,""
"TG10-01028","2023_02_10_OWC_TR_63_2","TG10-01028","2023-02-10","11:04:27",2023-02-10 11:04:27,2023-02-10 11:05:26,59,FALSE,""
"TG10-01028","2023_02_21_CRC_UP_25_1","TG10-01028","2023-02-21","10:19:31",2023-02-21 10:19:31,2023-02-21 10:20:30,59,FALSE,""
"TG10-01028","2023_02_21_CRC_UP_25_2","TG10-01028","2023-02-21","10:20:57",2023-02-21 10:20:57,2023-02-21 10:21:56,59,FALSE,""
"TG10-01028","2023_02_21_CRC_UP_26_1","TG10-01028","2023-02-21","10:29:57",2023-02-21 10:29:57,2023-02-21 10:30:56,59,FALSE,""
"TG10-01028","2023_02_21_CRC_UP_26_2","TG10-01028","2023-02-21","10:31:22",2023-02-21 10:31:22,2023-02-21 10:32:21,59,FALSE,""
"TG10-01028","2023_02_21_CRC_UP_27_1","TG10-01028","2023-02-21","10:35:08",2023-02-21 10:35:08,2023-02-21 10:36:07,59,FALSE,""
"TG10-01028","2023_02_21_CRC_UP_27_2","TG10-01028","2023-02-21","10:36:34",2023-02-21 10:36:34,2023-02-21 10:37:33,59,FALSE,""
"TG10-01028","2023_02_21_CRC_UP_29_1","TG10-01028","2023-02-21","10:42:06",2023-02-21 10:42:06,2023-02-21 10:43:05,59,FALSE,""
"TG10-01028","2023_02_21_CRC_UP_29_2","TG10-01028","2023-02-21","10:43:32",2023-02-21 10:43:32,2023-02-21 10:44:31,59,FALSE,""
"TG10-01028","2023_02_21_CRC_UP_29_b_1","TG10-01028","2023-02-21","10:46:14",2023-02-21 10:46:14,2023-02-21 10:47:13,59,FALSE,""
"TG10-01028","2023_02_21_CRC_UP_29_b_2","TG10-01028","2023-02-21","10:47:40",2023-02-21 10:47:40,2023-02-21 10:48:39,59,FALSE,""
"TG10-01028","2023_02_21_CRC_UP_30_1","TG10-01028","2023-02-21","10:50:54",2023-02-21 10:50:54,2023-02-21 10:51:53,59,FALSE,""
"TG10-01028","2023_02_21_CRC_UP_30_2","TG10-01028","2023-02-21","10:52:20",2023-02-21 10:52:20,2023-02-21 10:53:19,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_11_1","TG10-01028","2023-02-24","11:04:39",2023-02-24 11:04:39,2023-02-24 11:05:38,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_11_b_1","TG10-01028","2023-02-24","11:06:48",2023-02-24 11:06:48,2023-02-24 11:07:47,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_11_b_2","TG10-01028","2023-02-24","11:08:13",2023-02-24 11:08:13,2023-02-24 11:09:12,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_12_1","TG10-01028","2023-02-24","11:14:52",2023-02-24 11:14:52,2023-02-24 11:15:51,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_12_2","TG10-01028","2023-02-24","11:16:17",2023-02-24 11:16:17,2023-02-24 11:17:16,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_14_1","TG10-01028","2023-02-24","11:22:53",2023-02-24 11:22:53,2023-02-24 11:23:52,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_14_2","TG10-01028","2023-02-24","11:24:18",2023-02-24 11:24:18,2023-02-24 11:25:17,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_15_1","TG10-01028","2023-02-24","11:27:06",2023-02-24 11:27:06,2023-02-24 11:28:05,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_15_2","TG10-01028","2023-02-24","11:28:32",2023-02-24 11:28:32,2023-02-24 11:29:31,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_17_1","TG10-01028","2023-02-24","11:37:50",2023-02-24 11:37:50,2023-02-24 11:38:49,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_17_2","TG10-01028","2023-02-24","11:39:15",2023-02-24 11:39:15,2023-02-24 11:40:14,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_18_1","TG10-01028","2023-02-24","11:41:47",2023-02-24 11:41:47,2023-02-24 11:42:46,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_18_2","TG10-01028","2023-02-24","11:43:13",2023-02-24 11:43:13,2023-02-24 11:44:12,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_9_1","TG10-01028","2023-02-24","11:10:55",2023-02-24 11:10:55,2023-02-24 11:11:54,59,FALSE,""
"TG10-01028","2023_02_24_PTR_TR_9_2","TG10-01028","2023-02-24","11:12:20",2023-02-24 11:12:20,2023-02-24 11:13:19,59,FALSE,""
"TG10-01028","2023_02_24_PTR_UP_3_1","TG10-01028","2023-02-24","10:34:38",2023-02-24 10:34:38,2023-02-24 10:35:37,59,FALSE,""
"TG10-01028","2023_02_24_PTR_UP_3_2","TG10-01028","2023-02-24","10:36:04",2023-02-24 10:36:04,2023-02-24 10:37:03,59,FALSE,""
"TG10-01028","2023_02_24_PTR_UP_8_1","TG10-01028","2023-02-24","10:58:34",2023-02-24 10:58:34,2023-02-24 10:59:33,59,FALSE,""
"TG10-01028","2023_02_24_PTR_UP_8_2","TG10-01028","2023-02-24","11:00:00",2023-02-24 11:00:00,2023-02-24 11:00:59,59,FALSE,""
"TG10-01028","2023_04_21_OWC_TR_58_1","TG10-01028","2023-04-21","12:13:37",2023-04-21 12:13:37,2023-04-21 12:14:36,59,FALSE,""
"TG10-01028","2023_04_21_OWC_TR_58_2","TG10-01028","2023-04-21","12:15:01",2023-04-21 12:15:01,2023-04-21 12:16:00,59,FALSE,""
"TG10-01028","2023_04_21_OWC_TR_60_1","TG10-01028","2023-04-21","11:56:09",2023-04-21 11:56:09,2023-04-21 11:57:08,59,FALSE,""
"TG10-01028","2023_04_21_OWC_TR_60_2","TG10-01028","2023-04-21","11:57:34",2023-04-21 11:57:34,2023-04-21 11:58:33,59,FALSE,""
"TG10-01028","2023_04_21_OWC_TR_61_1","TG10-01028","2023-04-21","11:51:00",2023-04-21 11:51:00,2023-04-21 11:51:59,59,FALSE,""
"TG10-01028","2023_04_21_OWC_TR_61_2","TG10-01028","2023-04-21","11:52:25",2023-04-21 11:52:25,2023-04-21 11:53:24,59,FALSE,""
"TG10-01028","2023_04_21_OWC_TR_63_1","TG10-01028","2023-04-21","12:02:18",2023-04-21 12:02:18,2023-04-21 12:03:17,59,FALSE,""
"TG10-01028","2023_04_21_OWC_TR_63_2","TG10-01028","2023-04-21","12:03:42",2023-04-21 12:03:42,2023-04-21 12:04:41,59,FALSE,""
"TG10-01028","2023_04_21_OWC_TR_64_1","TG10-01028","2023-04-21","12:07:07",2023-04-21 12:07:07,2023-04-21 12:08:06,59,FALSE,""
"TG10-01028","2023_04_21_OWC_TR_64_2","TG10-01028","2023-04-21","12:08:33",2023-04-21 12:08:33,2023-04-21 12:09:32,59,FALSE,""
"TG10-01028","2023_04_21_OWC_TR_64_b_1","TG10-01028","2023-04-21","12:10:14",2023-04-21 12:10:14,2023-04-21 12:11:13,59,FALSE,""
"TG10-01028","2023_04_21_OWC_UP_50_1","TG10-01028","2023-04-21","11:20:03",2023-04-21 11:20:03,2023-04-21 11:21:02,59,FALSE,""
"TG10-01028","2023_04_21_OWC_UP_50_2","TG10-01028","2023-04-21","11:21:28",2023-04-21 11:21:28,2023-04-21 11:22:27,59,FALSE,""
"TG10-01028","2023_04_21_OWC_UP_50_b_1","TG10-01028","2023-04-21","11:23:56",2023-04-21 11:23:56,2023-04-21 11:24:55,59,FALSE,""
"TG10-01028","2023_04_21_OWC_UP_51_1","TG10-01028","2023-04-21","10:59:23",2023-04-21 10:59:23,2023-04-21 11:00:22,59,FALSE,""
"TG10-01028","2023_04_21_OWC_UP_51_2","TG10-01028","2023-04-21","11:00:48",2023-04-21 11:00:48,2023-04-21 11:01:47,59,FALSE,""
"TG10-01028","2023_04_21_OWC_UP_52_b_1","TG10-01028","2023-04-21","11:14:50",2023-04-21 11:14:50,2023-04-21 11:15:49,59,FALSE,""
"TG10-01028","2023_04_21_OWC_UP_52_b_2","TG10-01028","2023-04-21","11:16:16",2023-04-21 11:16:16,2023-04-21 11:17:15,59,FALSE,""
"TG10-01028","2023_04_21_OWC_UP_55_1","TG10-01028","2023-04-21","11:30:39",2023-04-21 11:30:39,2023-04-21 11:31:38,59,FALSE,""
"TG10-01028","2023_04_21_OWC_UP_55_2","TG10-01028","2023-04-21","11:32:04",2023-04-21 11:32:04,2023-04-21 11:33:03,59,FALSE,""
"TG10-01028","2023_04_21_OWC_UP_56_1","TG10-01028","2023-04-21","11:38:25",2023-04-21 11:38:25,2023-04-21 11:39:24,59,FALSE,""
"TG10-01028","2023_04_21_OWC_UP_56_2","TG10-01028","2023-04-21","11:39:50",2023-04-21 11:39:50,2023-04-21 11:40:49,59,FALSE,""
"TG10-01028","2023_04_21_OWC_W_65_1","TG10-01028","2023-04-21","12:24:59",2023-04-21 12:24:59,2023-04-21 12:25:58,59,FALSE,""
"TG10-01028","2023_04_21_OWC_W_65_2","TG10-01028","2023-04-21","12:26:24",2023-04-21 12:26:24,2023-04-21 12:27:23,59,FALSE,""
"TG10-01028","2023_04_21_OWC_W_66_1","TG10-01028","2023-04-21","12:29:26",2023-04-21 12:29:26,2023-04-21 12:30:25,59,FALSE,""
"TG10-01028","2023_04_21_OWC_W_66_2","TG10-01028","2023-04-21","12:30:51",2023-04-21 12:30:51,2023-04-21 12:31:50,59,FALSE,""
"TG10-01028","2023_04_21_OWC_W_67_1","TG10-01028","2023-04-21","12:33:33",2023-04-21 12:33:33,2023-04-21 12:34:32,59,FALSE,""
"TG10-01028","2023_04_21_OWC_W_67_2","TG10-01028","2023-04-21","12:34:58",2023-04-21 12:34:58,2023-04-21 12:35:57,59,FALSE,""
"TG10-01028","2023_04_21_OWC_W_71_1","TG10-01028","2023-04-21","12:37:56",2023-04-21 12:37:56,2023-04-21 12:38:55,59,FALSE,""
"TG10-01028","2023_04_21_OWC_W_71_2","TG10-01028","2023-04-21","12:39:21",2023-04-21 12:39:21,2023-04-21 12:40:20,59,FALSE,""
"TG10-01028","2023_04_21_OWC_W_72_1","TG10-01028","2023-04-21","12:41:52",2023-04-21 12:41:52,2023-04-21 12:42:51,59,FALSE,""
"TG10-01028","2023_04_21_OWC_W_72_2","TG10-01028","2023-04-21","12:43:18",2023-04-21 12:43:18,2023-04-21 12:44:17,59,FALSE,""
"TG10-01028","2023_05_10_OWC_TR_58_1","TG10-01028","2023-05-10","13:04:11",2023-05-10 13:04:11,2023-05-10 13:05:10,59,FALSE,""
"TG10-01028","2023_05_10_OWC_TR_58_2","TG10-01028","2023-05-10","13:05:36",2023-05-10 13:05:36,2023-05-10 13:06:35,59,FALSE,""
"TG10-01028","2023_05_10_OWC_TR_59_1","TG10-01028","2023-05-10","12:48:11",2023-05-10 12:48:11,2023-05-10 12:49:10,59,FALSE,""
"TG10-01028","2023_05_10_OWC_TR_59_2","TG10-01028","2023-05-10","12:49:36",2023-05-10 12:49:36,2023-05-10 12:50:35,59,FALSE,""
"TG10-01028","2023_05_10_OWC_TR_60_1","TG10-01028","2023-05-10","12:54:59",2023-05-10 12:54:59,2023-05-10 12:55:58,59,FALSE,""
"TG10-01028","2023_05_10_OWC_TR_60_2","TG10-01028","2023-05-10","12:56:24",2023-05-10 12:56:24,2023-05-10 12:57:23,59,FALSE,""
"TG10-01028","2023_05_10_OWC_TR_61_1","TG10-01028","2023-05-10","12:59:46",2023-05-10 12:59:46,2023-05-10 13:00:45,59,FALSE,""
"TG10-01028","2023_05_10_OWC_TR_61_2","TG10-01028","2023-05-10","13:01:11",2023-05-10 13:01:11,2023-05-10 13:02:10,59,FALSE,""
"TG10-01028","2023_05_10_OWC_TR_63_1","TG10-01028","2023-05-10","12:43:03",2023-05-10 12:43:03,2023-05-10 12:44:02,59,FALSE,""
"TG10-01028","2023_05_10_OWC_TR_63_2","TG10-01028","2023-05-10","12:44:28",2023-05-10 12:44:28,2023-05-10 12:45:27,59,FALSE,""
"TG10-01028","2023_05_10_OWC_TR_64_1","TG10-01028","2023-05-10","12:35:26",2023-05-10 12:35:26,2023-05-10 12:36:25,59,FALSE,""
"TG10-01028","2023_05_10_OWC_TR_64_b_1","TG10-01028","2023-05-10","12:38:22",2023-05-10 12:38:22,2023-05-10 12:39:21,59,FALSE,""
"TG10-01028","2023_05_10_OWC_TR_64_b_2","TG10-01028","2023-05-10","12:39:47",2023-05-10 12:39:47,2023-05-10 12:40:46,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_58_1","TG10-01028","2023-06-22","13:56:01",2023-06-22 13:56:01,2023-06-22 13:57:00,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_58_2","TG10-01028","2023-06-22","13:57:26",2023-06-22 13:57:26,2023-06-22 13:58:25,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_60_1","TG10-01028","2023-06-22","13:50:51",2023-06-22 13:50:51,2023-06-22 13:51:50,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_60_2","TG10-01028","2023-06-22","13:52:16",2023-06-22 13:52:16,2023-06-22 13:53:15,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_61_b_1","TG10-01028","2023-06-22","13:46:09",2023-06-22 13:46:09,2023-06-22 13:47:08,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_61_b_2","TG10-01028","2023-06-22","13:47:33",2023-06-22 13:47:33,2023-06-22 13:48:32,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_63_1","TG10-01028","2023-06-22","14:01:48",2023-06-22 14:01:48,2023-06-22 14:02:47,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_63_2","TG10-01028","2023-06-22","14:03:13",2023-06-22 14:03:13,2023-06-22 14:04:12,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_64_1","TG10-01028","2023-06-22","14:06:41",2023-06-22 14:06:41,2023-06-22 14:07:40,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_64_2","TG10-01028","2023-06-22","14:08:07",2023-06-22 14:08:07,2023-06-22 14:09:06,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_65_1","TG10-01028","2023-06-22","14:34:14",2023-06-22 14:34:14,2023-06-22 14:35:13,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_65_2","TG10-01028","2023-06-22","14:35:39",2023-06-22 14:35:39,2023-06-22 14:36:38,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_66_b_1","TG10-01028","2023-06-22","14:28:34",2023-06-22 14:28:34,2023-06-22 14:29:33,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_66_b_2","TG10-01028","2023-06-22","14:29:59",2023-06-22 14:29:59,2023-06-22 14:30:58,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_68_1","TG10-01028","2023-06-22","14:38:42",2023-06-22 14:38:42,2023-06-22 14:39:41,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_68_2","TG10-01028","2023-06-22","14:40:07",2023-06-22 14:40:07,2023-06-22 14:41:06,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_71_1","TG10-01028","2023-06-22","14:44:51",2023-06-22 14:44:51,2023-06-22 14:45:50,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_71_2","TG10-01028","2023-06-22","14:46:15",2023-06-22 14:46:15,2023-06-22 14:47:14,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_72_1","TG10-01028","2023-06-22","14:48:52",2023-06-22 14:48:52,2023-06-22 14:49:51,59,FALSE,""
"TG10-01028","2023_06_22_OWC_TR_72_2","TG10-01028","2023-06-22","14:50:17",2023-06-22 14:50:17,2023-06-22 14:51:16,59,FALSE,""
"TG10-01028","2023_06_22_OWC_UP_50_1","TG10-01028","2023-06-22","12:58:49",2023-06-22 12:58:49,2023-06-22 12:59:48,59,FALSE,""
"TG10-01028","2023_06_22_OWC_UP_50_2","TG10-01028","2023-06-22","13:00:14",2023-06-22 13:00:14,2023-06-22 13:01:13,59,FALSE,""
"TG10-01028","2023_06_22_OWC_UP_51_1","TG10-01028","2023-06-22","13:09:07",2023-06-22 13:09:07,2023-06-22 13:10:06,59,FALSE,""
"TG10-01028","2023_06_22_OWC_UP_51_2","TG10-01028","2023-06-22","13:10:32",2023-06-22 13:10:32,2023-06-22 13:11:31,59,FALSE,""
"TG10-01028","2023_06_22_OWC_UP_52_1","TG10-01028","2023-06-22","13:04:17",2023-06-22 13:04:17,2023-06-22 13:05:17,60,FALSE,""
"TG10-01028","2023_06_22_OWC_UP_52_2","TG10-01028","2023-06-22","13:05:43",2023-06-22 13:05:43,2023-06-22 13:06:42,59,FALSE,""
"TG10-01028","2023_06_22_OWC_UP_55_1","TG10-01028","2023-06-22","12:53:23",2023-06-22 12:53:23,2023-06-22 12:54:22,59,FALSE,""
"TG10-01028","2023_06_22_OWC_UP_55_2","TG10-01028","2023-06-22","12:54:48",2023-06-22 12:54:48,2023-06-22 12:55:47,59,FALSE,""
"TG10-01028","2023_06_22_OWC_UP_56_1","TG10-01028","2023-06-22","12:47:56",2023-06-22 12:47:56,2023-06-22 12:48:55,59,FALSE,""
"TG10-01028","2023_06_22_OWC_UP_56_2","TG10-01028","2023-06-22","12:49:21",2023-06-22 12:49:21,2023-06-22 12:50:20,59,FALSE,""
"TG10-01028","2023_06_22_OWC_W_67_1","TG10-01028","2023-06-22","14:55:01",2023-06-22 14:55:01,2023-06-22 14:56:00,59,FALSE,""
