"InstrumentSerialNumber","Plot_ID","SN","Date","Time_start","First_Timestamp","Last_Timestamp","Total_Time","drop","Notes"
"TG10-01426","2025_02_07_PTR_TR_16_2","TG10-01426","2025-02-07","11:01:22",2025-02-07 11:01:22,2025-02-07 11:02:21,59,FALSE,""
"TG10-01426","2025_02_07_PTR_TR_16_a_1","TG10-01426","2025-02-07","11:02:52",2025-02-07 11:02:52,2025-02-07 11:03:51,59,FALSE,""
"TG10-01426","2025_02_07_PTR_TR_16_a_2","TG10-01426","2025-02-07","11:04:17",2025-02-07 11:04:17,2025-02-07 11:05:16,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_2_1","TG10-01426","2025-02-07","10:47:18",2025-02-07 10:47:18,2025-02-07 10:48:17,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_2_2","TG10-01426","2025-02-07","10:48:42",2025-02-07 10:48:42,2025-02-07 10:49:41,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_3_1","TG10-01426","2025-02-07","10:50:33",2025-02-07 10:50:33,2025-02-07 10:51:32,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_3_2","TG10-01426","2025-02-07","10:51:57",2025-02-07 10:51:57,2025-02-07 10:52:56,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_4_1","TG10-01426","2025-02-07","10:53:59",2025-02-07 10:53:59,2025-02-07 10:54:58,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_4_2","TG10-01426","2025-02-07","10:55:23",2025-02-07 10:55:23,2025-02-07 10:56:22,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_5_a_1","TG10-01426","2025-02-07","10:30:49",2025-02-07 10:30:49,2025-02-07 10:31:48,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_5_a_2","TG10-01426","2025-02-07","10:32:14",2025-02-07 10:32:14,2025-02-07 10:33:13,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_7_1","TG10-01426","2025-02-07","10:34:48",2025-02-07 10:34:48,2025-02-07 10:35:47,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_7_2","TG10-01426","2025-02-07","10:36:12",2025-02-07 10:36:12,2025-02-07 10:37:11,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_7_a_1","TG10-01426","2025-02-07","10:37:46",2025-02-07 10:37:46,2025-02-07 10:38:45,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_7_a_2","TG10-01426","2025-02-07","10:39:10",2025-02-07 10:39:10,2025-02-07 10:40:09,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_8_1","TG10-01426","2025-02-07","10:41:02",2025-02-07 10:41:02,2025-02-07 10:42:01,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_8_2","TG10-01426","2025-02-07","10:42:26",2025-02-07 10:42:26,2025-02-07 10:43:25,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_8_a_1","TG10-01426","2025-02-07","10:44:00",2025-02-07 10:44:00,2025-02-07 10:44:59,59,FALSE,""
"TG10-01426","2025_02_07_PTR_UP_8_a_2","TG10-01426","2025-02-07","10:45:24",2025-02-07 10:45:24,2025-02-07 10:46:23,59,FALSE,""
"TG10-01426","2025_02_25_CRC_TR_34_b_1","TG10-01426","2025-02-25","11:17:14",2025-02-25 11:17:14,2025-02-25 11:18:13,59,FALSE,""
"TG10-01426","2025_02_25_CRC_TR_34_b_2","TG10-01426","2025-02-25","11:18:40",2025-02-25 11:18:40,2025-02-25 11:19:39,59,FALSE,""
"TG10-01426","2025_02_25_CRC_TR_34_c_1","TG10-01426","2025-02-25","11:20:15",2025-02-25 11:20:15,2025-02-25 11:21:14,59,FALSE,""
"TG10-01426","2025_02_25_CRC_TR_34_c_2","TG10-01426","2025-02-25","11:21:41",2025-02-25 11:21:41,2025-02-25 11:22:40,59,FALSE,""
"TG10-01426","2025_02_25_CRC_TR_35_1","TG10-01426","2025-02-25","11:30:38",2025-02-25 11:30:38,2025-02-25 11:31:37,59,FALSE,""
"TG10-01426","2025_02_25_CRC_TR_35_2","TG10-01426","2025-02-25","11:32:05",2025-02-25 11:32:05,2025-02-25 11:33:04,59,FALSE,""
"TG10-01426","2025_02_25_CRC_TR_36_1","TG10-01426","2025-02-25","11:34:07",2025-02-25 11:34:07,2025-02-25 11:35:06,59,FALSE,""
"TG10-01426","2025_02_25_CRC_TR_36_2","TG10-01426","2025-02-25","11:35:33",2025-02-25 11:35:33,2025-02-25 11:36:32,59,FALSE,""
"TG10-01426","2025_02_25_CRC_TR_37_1","TG10-01426","2025-02-25","11:24:58",2025-02-25 11:24:58,2025-02-25 11:25:57,59,FALSE,""
"TG10-01426","2025_02_25_CRC_TR_37_2","TG10-01426","2025-02-25","11:26:23",2025-02-25 11:26:23,2025-02-25 11:27:22,59,FALSE,""
"TG10-01426","2025_02_25_CRC_TR_40_1","TG10-01426","2025-02-25","11:42:37",2025-02-25 11:42:37,2025-02-25 11:43:36,59,FALSE,""
"TG10-01426","2025_02_25_CRC_TR_40_2","TG10-01426","2025-02-25","11:44:02",2025-02-25 11:44:02,2025-02-25 11:45:01,59,FALSE,""
"TG10-01426","2025_02_25_CRC_UP_26_1","TG10-01426","2025-02-25","09:32:58",2025-02-25 09:32:58,2025-02-25 09:33:57,59,FALSE,""
"TG10-01426","2025_02_25_CRC_UP_26_2","TG10-01426","2025-02-25","09:34:23",2025-02-25 09:34:23,2025-02-25 09:35:22,59,FALSE,""
"TG10-01426","2025_02_25_CRC_UP_27_1","TG10-01426","2025-02-25","09:40:52",2025-02-25 09:40:52,2025-02-25 09:41:51,59,FALSE,""
"TG10-01426","2025_02_25_CRC_UP_27_2","TG10-01426","2025-02-25","09:42:17",2025-02-25 09:42:17,2025-02-25 09:43:17,60,FALSE,""
"TG10-01426","2025_02_25_CRC_UP_28_1","TG10-01426","2025-02-25","09:44:20",2025-02-25 09:44:20,2025-02-25 09:45:19,59,FALSE,""
"TG10-01426","2025_02_25_CRC_UP_28_2","TG10-01426","2025-02-25","09:45:45",2025-02-25 09:45:45,2025-02-25 09:46:44,59,FALSE,""
"TG10-01426","2025_02_25_CRC_UP_29_1","TG10-01426","2025-02-25","09:47:37",2025-02-25 09:47:37,2025-02-25 09:48:36,59,FALSE,""
"TG10-01426","2025_02_25_CRC_UP_29_2","TG10-01426","2025-02-25","09:49:02",2025-02-25 09:49:02,2025-02-25 09:50:01,59,FALSE,""
"TG10-01426","2025_02_25_CRC_UP_30_1","TG10-01426","2025-02-25","09:51:15",2025-02-25 09:51:15,2025-02-25 09:52:14,59,FALSE,""
"TG10-01426","2025_02_25_CRC_UP_30_2","TG10-01426","2025-02-25","09:52:40",2025-02-25 09:52:40,2025-02-25 09:53:39,59,FALSE,""
"TG10-01426","2025_02_25_CRC_UP_31_1","TG10-01426","2025-02-25","09:36:25",2025-02-25 09:36:25,2025-02-25 09:37:24,59,FALSE,""
"TG10-01426","2025_02_25_CRC_UP_31_2","TG10-01426","2025-02-25","09:37:51",2025-02-25 09:37:51,2025-02-25 09:38:50,59,FALSE,""
"TG10-01426","2025_02_25_CRC_W_45_1","TG10-01426","2025-02-25","11:55:15",2025-02-25 11:55:15,2025-02-25 11:56:14,59,FALSE,""
"TG10-01426","2025_02_25_CRC_W_45_2","TG10-01426","2025-02-25","11:56:41",2025-02-25 11:56:41,2025-02-25 11:57:40,59,FALSE,""
"TG10-01426","2025_04_22_PTR_TR_11_1","TG10-01426","2025-04-22","09:52:10",2025-04-22 09:52:10,2025-04-22 09:52:29,19,FALSE,""
"TG10-01426","2025_04_22_PTR_TR_11_2","TG10-01426","2025-04-22","09:52:54",2025-04-22 09:52:54,2025-04-22 09:53:13,19,FALSE,""
"TG10-01426","2025_04_22_PTR_TR_12_1","TG10-01426","2025-04-22","09:55:42",2025-04-22 09:55:42,2025-04-22 09:56:01,19,FALSE,""
"TG10-01426","2025_04_22_PTR_TR_12_2","TG10-01426","2025-04-22","09:56:27",2025-04-22 09:56:27,2025-04-22 09:56:46,19,FALSE,""
"TG10-01426","2025_04_22_PTR_TR_13_1","TG10-01426","2025-04-22","10:04:00",2025-04-22 10:04:00,2025-04-22 10:04:19,19,FALSE,""
"TG10-01426","2025_04_22_PTR_TR_13_2","TG10-01426","2025-04-22","10:04:45",2025-04-22 10:04:45,2025-04-22 10:05:04,19,FALSE,""
"TG10-01426","2025_04_22_PTR_TR_14_1","TG10-01426","2025-04-22","10:00:00",2025-04-22 10:00:00,2025-04-22 10:00:19,19,FALSE,""
"TG10-01426","2025_04_22_PTR_TR_14_2","TG10-01426","2025-04-22","10:00:45",2025-04-22 10:00:45,2025-04-22 10:01:04,19,FALSE,""
"TG10-01426","2025_04_22_PTR_TR_16_1","TG10-01426","2025-04-22","10:07:48",2025-04-22 10:07:48,2025-04-22 10:08:07,19,FALSE,""
"TG10-01426","2025_04_22_PTR_TR_16_2","TG10-01426","2025-04-22","10:08:33",2025-04-22 10:08:33,2025-04-22 10:08:52,19,FALSE,""
"TG10-01426","2025_04_22_PTR_TR_16_b_1","TG10-01426","2025-04-22","10:10:24",2025-04-22 10:10:24,2025-04-22 10:10:43,19,FALSE,""
"TG10-01426","2025_04_22_PTR_TR_16_b_2","TG10-01426","2025-04-22","10:11:08",2025-04-22 10:11:08,2025-04-22 10:11:27,19,FALSE,""
"TG10-01426","2025_04_22_PTR_UP_2_1","TG10-01426","2025-04-22","09:28:59",2025-04-22 09:28:59,2025-04-22 09:29:18,19,FALSE,""
"TG10-01426","2025_04_22_PTR_UP_2_2","TG10-01426","2025-04-22","09:29:44",2025-04-22 09:29:44,2025-04-22 09:30:03,19,FALSE,""
"TG10-01426","2025_04_22_PTR_UP_3_1","TG10-01426","2025-04-22","09:22:37",2025-04-22 09:22:37,2025-04-22 09:22:56,19,FALSE,""
"TG10-01426","2025_04_22_PTR_UP_3_2","TG10-01426","2025-04-22","09:23:23",2025-04-22 09:23:23,2025-04-22 09:23:42,19,FALSE,""
"TG10-01426","2025_04_22_PTR_UP_4_a_1","TG10-01426","2025-04-22","09:48:18",2025-04-22 09:48:18,2025-04-22 09:48:37,19,FALSE,""
"TG10-01426","2025_04_22_PTR_UP_4_a_2","TG10-01426","2025-04-22","09:49:03",2025-04-22 09:49:03,2025-04-22 09:49:22,19,FALSE,""
"TG10-01426","2025_04_22_PTR_UP_6_1","TG10-01426","2025-04-22","09:42:13",2025-04-22 09:42:13,2025-04-22 09:42:32,19,FALSE,""
"TG10-01426","2025_04_22_PTR_UP_6_2","TG10-01426","2025-04-22","09:42:59",2025-04-22 09:42:59,2025-04-22 09:43:18,19,FALSE,""
"TG10-01426","2025_04_22_PTR_UP_8_1","TG10-01426","2025-04-22","09:37:43",2025-04-22 09:37:43,2025-04-22 09:38:02,19,FALSE,""
"TG10-01426","2025_04_22_PTR_UP_8_2","TG10-01426","2025-04-22","09:38:27",2025-04-22 09:38:27,2025-04-22 09:38:46,19,FALSE,""
"TG10-01426","2025_04_22_PTR_W_17_b_1","TG10-01426","2025-04-22","10:16:55",2025-04-22 10:16:55,2025-04-22 10:17:14,19,FALSE,""
"TG10-01426","2025_04_22_PTR_W_17_b_2","TG10-01426","2025-04-22","10:17:40",2025-04-22 10:17:40,2025-04-22 10:17:59,19,FALSE,""
"TG10-01426","2025_04_22_PTR_W_17_c_1","TG10-01426","2025-04-22","10:18:38",2025-04-22 10:18:38,2025-04-22 10:18:57,19,FALSE,""
"TG10-01426","2025_04_22_PTR_W_17_c_2","TG10-01426","2025-04-22","10:19:23",2025-04-22 10:19:23,2025-04-22 10:19:42,19,FALSE,""
"TG10-01426","2025_04_22_PTR_W_18_1","TG10-01426","2025-04-22","10:22:35",2025-04-22 10:22:35,2025-04-22 10:22:54,19,FALSE,""
"TG10-01426","2025_04_22_PTR_W_18_2","TG10-01426","2025-04-22","10:23:20",2025-04-22 10:23:20,2025-04-22 10:23:39,19,FALSE,""
"TG10-01426","2025_04_22_PTR_W_20_1","TG10-01426","2025-04-22","10:25:50",2025-04-22 10:25:50,2025-04-22 10:26:09,19,FALSE,""
"TG10-01426","2025_04_22_PTR_W_20_2","TG10-01426","2025-04-22","10:26:35",2025-04-22 10:26:35,2025-04-22 10:26:54,19,FALSE,""
"TG10-01426","2025_04_22_PTR_W_22_1","TG10-01426","2025-04-22","10:29:31",2025-04-22 10:29:31,2025-04-22 10:29:50,19,FALSE,""
"TG10-01426","2025_04_22_PTR_W_22_2","TG10-01426","2025-04-22","10:30:16",2025-04-22 10:30:16,2025-04-22 10:30:35,19,FALSE,""
"TG10-01426","2025_04_22_PTR_W_23_1","TG10-01426","2025-04-22","10:33:01",2025-04-22 10:33:01,2025-04-22 10:33:20,19,FALSE,""
"TG10-01426","2025_04_22_PTR_W_23_2","TG10-01426","2025-04-22","10:33:46",2025-04-22 10:33:46,2025-04-22 10:34:05,19,FALSE,""
"TG10-01426","2025_04_25_CRC_TR_34_1","TG10-01426","2025-04-25","09:15:21",2025-04-25 09:15:21,2025-04-25 09:15:40,19,FALSE,""
"TG10-01426","2025_04_25_CRC_TR_34_2","TG10-01426","2025-04-25","09:16:06",2025-04-25 09:16:06,2025-04-25 09:16:25,19,FALSE,""
"TG10-01426","2025_04_25_CRC_TR_35_1","TG10-01426","2025-04-25","09:23:52",2025-04-25 09:23:52,2025-04-25 09:24:11,19,FALSE,""
"TG10-01426","2025_04_25_CRC_TR_35_2","TG10-01426","2025-04-25","09:24:37",2025-04-25 09:24:37,2025-04-25 09:24:56,19,FALSE,""
"TG10-01426","2025_04_25_CRC_TR_36_1","TG10-01426","2025-04-25","09:25:58",2025-04-25 09:25:58,2025-04-25 09:26:17,19,FALSE,""
"TG10-01426","2025_04_25_CRC_TR_36_2","TG10-01426","2025-04-25","09:26:43",2025-04-25 09:26:43,2025-04-25 09:27:02,19,FALSE,""
"TG10-01426","2025_04_25_CRC_TR_37_1","TG10-01426","2025-04-25","09:27:55",2025-04-25 09:27:55,2025-04-25 09:28:14,19,FALSE,""
"TG10-01426","2025_04_25_CRC_TR_37_2","TG10-01426","2025-04-25","09:28:40",2025-04-25 09:28:40,2025-04-25 09:28:59,19,FALSE,""
"TG10-01426","2025_04_25_CRC_TR_38_1","TG10-01426","2025-04-25","09:30:15",2025-04-25 09:30:15,2025-04-25 09:30:34,19,FALSE,""
"TG10-01426","2025_04_25_CRC_TR_38_2","TG10-01426","2025-04-25","09:31:00",2025-04-25 09:31:00,2025-04-25 09:31:19,19,FALSE,""
"TG10-01426","2025_04_25_CRC_TR_39_1","TG10-01426","2025-04-25","09:32:51",2025-04-25 09:32:51,2025-04-25 09:33:10,19,FALSE,""
"TG10-01426","2025_04_25_CRC_TR_39_2","TG10-01426","2025-04-25","09:33:36",2025-04-25 09:33:36,2025-04-25 09:33:55,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_25_1","TG10-01426","2025-04-25","12:16:29",2025-04-25 12:16:29,2025-04-25 12:16:48,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_25_2","TG10-01426","2025-04-25","12:17:13",2025-04-25 12:17:13,2025-04-25 12:17:32,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_26_1","TG10-01426","2025-04-25","12:13:47",2025-04-25 12:13:47,2025-04-25 12:14:06,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_26_2","TG10-01426","2025-04-25","12:14:32",2025-04-25 12:14:32,2025-04-25 12:14:51,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_27_1","TG10-01426","2025-04-25","12:28:07",2025-04-25 12:28:07,2025-04-25 12:28:26,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_27_2","TG10-01426","2025-04-25","12:28:52",2025-04-25 12:28:52,2025-04-25 12:29:11,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_28_1","TG10-01426","2025-04-25","12:25:15",2025-04-25 12:25:15,2025-04-25 12:25:34,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_28_2","TG10-01426","2025-04-25","12:26:00",2025-04-25 12:26:00,2025-04-25 12:26:19,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_29_1","TG10-01426","2025-04-25","12:22:58",2025-04-25 12:22:58,2025-04-25 12:23:17,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_29_2","TG10-01426","2025-04-25","12:23:43",2025-04-25 12:23:43,2025-04-25 12:24:02,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_30_1","TG10-01426","2025-04-25","12:20:30",2025-04-25 12:20:30,2025-04-25 12:20:49,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_30_2","TG10-01426","2025-04-25","12:21:15",2025-04-25 12:21:15,2025-04-25 12:21:34,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_31_1","TG10-01426","2025-04-25","12:18:25",2025-04-25 12:18:25,2025-04-25 12:18:44,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_31_2","TG10-01426","2025-04-25","12:19:10",2025-04-25 12:19:10,2025-04-25 12:19:29,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_32_1","TG10-01426","2025-04-25","12:31:23",2025-04-25 12:31:23,2025-04-25 12:31:42,19,FALSE,""
"TG10-01426","2025_04_25_CRC_UP_32_2","TG10-01426","2025-04-25","12:32:08",2025-04-25 12:32:08,2025-04-25 12:32:27,19,FALSE,""
"TG10-01426","2025_04_25_CRC_W_41_1","TG10-01426","2025-04-25","10:58:49",2025-04-25 10:58:49,2025-04-25 10:59:08,19,FALSE,""
"TG10-01426","2025_04_25_CRC_W_41_2","TG10-01426","2025-04-25","10:59:34",2025-04-25 10:59:34,2025-04-25 10:59:53,19,FALSE,""
"TG10-01426","2025_04_25_CRC_W_42_1","TG10-01426","2025-04-25","10:32:24",2025-04-25 10:32:24,2025-04-25 10:32:43,19,FALSE,""
"TG10-01426","2025_04_25_CRC_W_42_2","TG10-01426","2025-04-25","10:33:09",2025-04-25 10:33:09,2025-04-25 10:33:28,19,FALSE,""
"TG10-01426","2025_04_25_CRC_W_46_b_1","TG10-01426","2025-04-25","10:55:53",2025-04-25 10:55:53,2025-04-25 10:56:12,19,FALSE,""
"TG10-01426","2025_04_25_CRC_W_46_b_2","TG10-01426","2025-04-25","10:56:38",2025-04-25 10:56:38,2025-04-25 10:56:57,19,FALSE,""
"TG10-01426","2025_04_25_CRC_W_47_1","TG10-01426","2025-04-25","10:44:33",2025-04-25 10:44:33,2025-04-25 10:44:52,19,FALSE,""
"TG10-01426","2025_04_25_CRC_W_47_2","TG10-01426","2025-04-25","10:45:18",2025-04-25 10:45:18,2025-04-25 10:45:37,19,FALSE,""
"TG10-01426","2025_04_25_CRC_W_48_1","TG10-01426","2025-04-25","10:46:54",2025-04-25 10:46:54,2025-04-25 10:47:13,19,FALSE,""
"TG10-01426","2025_04_25_CRC_W_48_2","TG10-01426","2025-04-25","10:47:39",2025-04-25 10:47:39,2025-04-25 10:47:58,19,FALSE,""
"TG10-01426","2025_05_02_OWC_TR_57_1","TG10-01426","2025-05-02","12:06:24",2025-05-02 12:06:24,2025-05-02 12:06:43,19,FALSE,""
"TG10-01426","2025_05_02_OWC_TR_57_2","TG10-01426","2025-05-02","12:07:09",2025-05-02 12:07:09,2025-05-02 12:07:28,19,FALSE,""
"TG10-01426","2025_05_02_OWC_TR_58_b_1","TG10-01426","2025-05-02","11:42:07",2025-05-02 11:42:07,2025-05-02 11:42:26,19,FALSE,""
"TG10-01426","2025_05_02_OWC_TR_58_b_2","TG10-01426","2025-05-02","11:42:52",2025-05-02 11:42:52,2025-05-02 11:43:11,19,FALSE,""
"TG10-01426","2025_05_02_OWC_TR_60_b_1","TG10-01426","2025-05-02","11:52:40",2025-05-02 11:52:40,2025-05-02 11:52:59,19,FALSE,""
"TG10-01426","2025_05_02_OWC_TR_60_b_2","TG10-01426","2025-05-02","11:53:24",2025-05-02 11:53:24,2025-05-02 11:53:43,19,FALSE,""
"TG10-01426","2025_05_02_OWC_TR_61_1","TG10-01426","2025-05-02","12:03:10",2025-05-02 12:03:10,2025-05-02 12:03:29,19,FALSE,""
"TG10-01426","2025_05_02_OWC_TR_61_2","TG10-01426","2025-05-02","12:03:55",2025-05-02 12:03:55,2025-05-02 12:04:14,19,FALSE,""
"TG10-01426","2025_05_02_OWC_TR_64_1","TG10-01426","2025-05-02","11:59:38",2025-05-02 11:59:38,2025-05-02 11:59:57,19,FALSE,""
"TG10-01426","2025_05_02_OWC_TR_64_2","TG10-01426","2025-05-02","12:00:23",2025-05-02 12:00:23,2025-05-02 12:00:42,19,FALSE,""
"TG10-01426","2025_05_02_OWC_UP_50_1","TG10-01426","2025-05-02","11:27:16",2025-05-02 11:27:16,2025-05-02 11:27:35,19,FALSE,""
"TG10-01426","2025_05_02_OWC_UP_50_2","TG10-01426","2025-05-02","11:28:01",2025-05-02 11:28:01,2025-05-02 11:28:20,19,FALSE,""
"TG10-01426","2025_05_02_OWC_UP_51_b_1","TG10-01426","2025-05-02","11:18:08",2025-05-02 11:18:08,2025-05-02 11:18:27,19,FALSE,""
"TG10-01426","2025_05_02_OWC_UP_51_b_2","TG10-01426","2025-05-02","11:18:53",2025-05-02 11:18:53,2025-05-02 11:19:12,19,FALSE,""
"TG10-01426","2025_05_02_OWC_UP_52_1","TG10-01426","2025-05-02","11:24:18",2025-05-02 11:24:18,2025-05-02 11:24:37,19,FALSE,""
"TG10-01426","2025_05_02_OWC_UP_52_2","TG10-01426","2025-05-02","11:25:03",2025-05-02 11:25:03,2025-05-02 11:25:22,19,FALSE,""
"TG10-01426","2025_05_02_OWC_UP_53_1","TG10-01426","2025-05-02","11:21:07",2025-05-02 11:21:07,2025-05-02 11:21:26,19,FALSE,""
"TG10-01426","2025_05_02_OWC_UP_53_2","TG10-01426","2025-05-02","11:21:52",2025-05-02 11:21:52,2025-05-02 11:22:11,19,FALSE,""
"TG10-01426","2025_05_02_OWC_UP_56_1","TG10-01426","2025-05-02","11:30:44",2025-05-02 11:30:44,2025-05-02 11:31:03,19,FALSE,""
"TG10-01426","2025_05_02_OWC_UP_56_2","TG10-01426","2025-05-02","11:31:29",2025-05-02 11:31:29,2025-05-02 11:31:48,19,FALSE,""
"TG10-01426","2025_05_02_OWC_W_65_1","TG10-01426","2025-05-02","09:55:28",2025-05-02 09:55:28,2025-05-02 09:55:47,19,FALSE,""
"TG10-01426","2025_05_02_OWC_W_65_2","TG10-01426","2025-05-02","09:56:13",2025-05-02 09:56:13,2025-05-02 09:56:32,19,FALSE,""
"TG10-01426","2025_05_02_OWC_W_66_1","TG10-01426","2025-05-02","09:58:48",2025-05-02 09:58:48,2025-05-02 09:59:07,19,FALSE,""
"TG10-01426","2025_05_02_OWC_W_66_2","TG10-01426","2025-05-02","09:59:32",2025-05-02 09:59:32,2025-05-02 09:59:51,19,FALSE,""
"TG10-01426","2025_05_02_OWC_W_67_1","TG10-01426","2025-05-02","10:00:55",2025-05-02 10:00:55,2025-05-02 10:01:14,19,FALSE,""
"TG10-01426","2025_05_02_OWC_W_67_2","TG10-01426","2025-05-02","10:01:39",2025-05-02 10:01:39,2025-05-02 10:01:58,19,FALSE,""
"TG10-01426","2025_05_02_OWC_W_71_1","TG10-01426","2025-05-02","10:05:45",2025-05-02 10:05:45,2025-05-02 10:06:04,19,FALSE,""
"TG10-01426","2025_05_02_OWC_W_71_2","TG10-01426","2025-05-02","10:06:30",2025-05-02 10:06:30,2025-05-02 10:06:49,19,FALSE,""
"TG10-01426","2025_05_02_OWC_W_71_b_1","TG10-01426","2025-05-02","10:07:35",2025-05-02 10:07:35,2025-05-02 10:07:54,19,FALSE,""
"TG10-01426","2025_05_02_OWC_W_71_b_2","TG10-01426","2025-05-02","10:08:20",2025-05-02 10:08:20,2025-05-02 10:08:39,19,FALSE,""
"TG10-01426","2025_05_02_OWC_W_72_1","TG10-01426","2025-05-02","10:09:48",2025-05-02 10:09:48,2025-05-02 10:10:07,19,FALSE,""
"TG10-01426","2025_05_02_OWC_W_72_2","TG10-01426","2025-05-02","10:10:32",2025-05-02 10:10:32,2025-05-02 10:10:51,19,FALSE,""
"TG10-01426","2025_08_01_OWC_TR_57_1","TG10-01426","2025-08-01","10:18:32",2025-08-01 10:18:32,2025-08-01 10:18:51,19,FALSE,""
"TG10-01426","2025_08_01_OWC_TR_57_2","TG10-01426","2025-08-01","10:19:17",2025-08-01 10:19:17,2025-08-01 10:19:36,19,FALSE,""
"TG10-01426","2025_08_01_OWC_TR_58_1","TG10-01426","2025-08-01","10:21:36",2025-08-01 10:21:36,2025-08-01 10:21:55,19,FALSE,""
"TG10-01426","2025_08_01_OWC_TR_58_2","TG10-01426","2025-08-01","10:22:21",2025-08-01 10:22:21,2025-08-01 10:22:40,19,FALSE,""
"TG10-01426","2025_08_01_OWC_TR_59_1","TG10-01426","2025-08-01","10:28:10",2025-08-01 10:28:10,2025-08-01 10:28:29,19,FALSE,""
"TG10-01426","2025_08_01_OWC_TR_59_2","TG10-01426","2025-08-01","10:28:55",2025-08-01 10:28:55,2025-08-01 10:29:14,19,FALSE,""
"TG10-01426","2025_08_01_OWC_TR_60_1","TG10-01426","2025-08-01","10:32:19",2025-08-01 10:32:19,2025-08-01 10:32:38,19,FALSE,""
"TG10-01426","2025_08_01_OWC_TR_60_2","TG10-01426","2025-08-01","10:33:04",2025-08-01 10:33:04,2025-08-01 10:33:23,19,FALSE,""
"TG10-01426","2025_08_01_OWC_TR_61_1","TG10-01426","2025-08-01","10:37:05",2025-08-01 10:37:05,2025-08-01 10:37:24,19,FALSE,""
"TG10-01426","2025_08_01_OWC_TR_61_2","TG10-01426","2025-08-01","10:37:50",2025-08-01 10:37:50,2025-08-01 10:38:09,19,FALSE,""
