"Plot_clean","Date","Month","Site","Zone","Replicate","Plot_ID","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max"
"2023-06-22_OWC_TR_121_203",2023-06-22,"Jun","OWC","TR",121,203,2023-06-22 10:51:29.5,1568.18302084819,0.0202319324611726,1.80678118785906e-150,0.680933727823494,0.89096520978403,-1771.66763371872,0.0181719665601159,2.59731512135488e-05,13.0718398101559,0.0044874334831125,0,0.998779841127819,0.0550970679582791,-2675.23221984146,0.999731156692788,0.0259058217986856,-1769.77626876235,TRUE,0.0181941777595577,2.69214582715461e-05,0.0620354092895715,2023-06-22 10:49:00,2023-06-22 10:53:59
"2023-06-22_OWC_TR_122_204",2023-06-22,"Jun","OWC","TR",122,204,2023-06-22 11:44:29.5,573.009468246122,0.0193518046492324,4.46008259937261e-83,0.647547812216512,0.533316693104538,-1555.77857463167,0.0172322967942876,2.81256094237352e-05,13.3533505724306,0.00291071749386471,0,0.999047233235566,0.0277286273841054,-1753.49309306755,0.99945594408382,0.0210122885049562,-1555.46961102161,TRUE,0.0172220801737565,2.99724870821525e-05,0.029043318396735,2023-06-22 11:43:00,2023-06-22 11:45:59
"2023-06-22_OWC_TR_123_205",2023-06-22,"Jun","OWC","TR",123,205,2023-06-22 11:53:29.5,1380.01863161705,0.015766371641676,1.0407066835359e-146,0.671566421319694,0.761661112687896,-2707.28267950065,0.0153181482495404,1.19100687287282e-05,12.3421611412496,0.00205772648686488,0,0.999638623247882,0.0252649307255488,-3167.74413626682,0.9998333628622,0.0171850724520333,-2705.42063177398,TRUE,0.0153121522560716,1.18656287505261e-05,0.0258427026798084,2023-06-22 11:51:00,2023-06-22 11:55:59
"2023-06-22_OWC_TR_124_206",2023-06-22,"Jun","OWC","TR",124,206,2023-06-22 12:03:29.5,2666.56311388431,0.0483611727178909,5.35196702852418e-150,0.67977373501447,2.22524460779876,-669.250469963759,0.0453031241496626,6.5088268697657e-05,12.6258371768026,0.0112454308647511,0,0.998767137726525,0.138072301440682,-1912.97182152117,0.999845906708085,0.0488954684238889,-666.879972437609,TRUE,0.0453879588237461,6.67341737104774e-05,0.154644536787232,2023-06-22 12:01:00,2023-06-22 12:05:59
"2023-06-22_OWC_TR_126_207",2023-06-22,"Jun","OWC","TR",126,207,2023-06-22 11:22:59.5,965.330780161464,0.0174672439191127,5.00548305335544e-115,0.663177958565832,0.658659907361611,-1846.73352878287,0.0163391137954106,2.31885583290201e-05,11.9617377250787,0.00320305820543204,0,0.999038165217074,0.0351974512507691,-2447.28850611804,0.999727032386445,0.0187900099583466,-1846.70759837975,TRUE,0.0163423376475023,2.39044477374375e-05,0.0436412169005274,2023-06-22 11:21:00,2023-06-22 11:24:59
"2023-06-22_OWC_TR_127_208",2023-06-22,"Jun","OWC","TR",127,208,2023-06-22 11:34:59.5,639.622031517434,0.0125891595796182,1.21993798271584e-113,0.658652115711698,0.469152267991042,-2351.46089898617,0.011562343586922,1.37069267089166e-05,13.3177914169312,0.00189335117100857,0,0.999328687566114,0.0208054712927616,-2395.58285855924,0.999392725707968,0.0198297908028358,-2351.4147743879,TRUE,0.0115594061308654,1.40571028280267e-05,0.021674193892987,2023-06-22 11:33:00,2023-06-22 11:36:59
"2023-06-22_OWC_TR_128_209",2023-06-22,"Jun","OWC","TR",128,209,2023-06-22 11:05:59.5,1752.24815686323,0.0382739048749753,1.27434387405443e-113,0.65858986124951,1.49504700711272,-1896.37660436441,0.0368515759625933,2.20199188165788e-05,14.548731938595,0.00304163288841124,0,0.999829363049921,0.0334235965899815,-2204.04245558363,0.999910857666609,0.0242085686284009,-1896.07701129725,TRUE,0.0368556597199431,2.25608135139111e-05,0.0342503392558156,2023-06-22 11:04:00,2023-06-22 11:07:59
"2023-06-22_OWC_UP_101_194",2023-06-22,"Jun","OWC","UP",101,194,2023-06-22 14:32:14.5,1206.04614957442,0.0288863255203852,7.93311407417142e-97,0.64804925288486,1.01214766546574,-2063.5999967362,0.0280744260469317,1.66162132539858e-05,12.2771895199168,0.00200741232687196,0,0.999853595294136,0.0206433630380355,-2324.84816581821,0.999922146295272,0.0150898196562956,-2062.76523168281,TRUE,0.0280638773904179,1.76139224565045e-05,0.0205687806866528,2023-06-22 14:30:30,2023-06-22 14:33:59
"2023-06-22_OWC_UP_102_195",2023-06-22,"Jun","OWC","UP",102,195,2023-06-22 14:22:44.5,1851.39881538225,0.0377926838482242,2.01310291230783e-137,0.685967844980943,1.33859340291973,-940.374578055105,0.0305631218476186,5.5723848321124e-05,12.389146449244,0.00866235541556415,0,0.998214774644939,0.100927181141831,-2522.37363857615,0.99990534254501,0.0232834737764332,-938.944322943761,TRUE,0.0305153387340625,5.6414147257885e-05,0.117128019610099,2023-06-22 14:20:30,2023-06-22 14:24:59
"2023-06-22_OWC_UP_103_196",2023-06-22,"Jun","OWC","UP",103,196,2023-06-22 14:08:29.5,NA,NA,NA,NA,NA,-1724.45543902982,0.0270602766350922,2.7015394073947e-05,11.4493874140422,0.00466750387468078,0,0.999404337083362,0.0573079866579876,-1860.99308773677,0.999528723242757,0.0510599449365281,-1702.50003384234,TRUE,0.0271783082509449,1.58140747481271e-05,0.034339659886058,2023-06-22 14:06:00,2023-06-22 14:10:59
"2023-06-22_OWC_UP_104_197",2023-06-22,"Jun","OWC","UP",104,197,2023-06-22 12:59:44.5,768.262963592671,0.0118446319954041,6.24017837595293e-130,0.665190139166906,0.491013231668278,-2558.85646111761,0.0108633745593952,1.24511610514176e-05,12.8683508679202,0.00193555157465538,0,0.999293738332917,0.0225515757565896,-2746.14446137248,0.99950441010279,0.0189262268210141,-2548.15655313611,TRUE,0.0108990378349818,9.56224069575579e-06,0.0157125344886233,2023-06-22 12:57:30,2023-06-22 13:01:59
"2023-06-22_OWC_UP_105_198",2023-06-22,"Jun","OWC","UP",105,198,2023-06-22 13:07:29.5,NA,NA,NA,NA,NA,-682.139328894569,0.0436354415983716,6.43929150858245e-05,11.4150443133532,0.0111252932251291,0,0.998699430970751,0.136597241872778,-1002.74236813361,0.999242857031857,0.10439786931793,-680.586387535891,TRUE,0.0437126093697542,5.87956262112189e-05,0.119020416244942,2023-06-22 13:05:00,2023-06-22 13:09:59
"2023-06-22_OWC_UP_106_199",2023-06-22,"Jun","OWC","UP",106,199,2023-06-22 13:20:29.5,2111.36692778596,0.0299021210803105,8.93686068703049e-148,0.674249765213233,1.40102394314727,-2009.92548161511,0.0282928293359116,2.12959124866066e-05,12.6859159983243,0.00367933755746902,0,0.999661316672576,0.0451752014170717,-3348.57516691692,0.999963863043845,0.0147810891079039,-2009.26662881057,TRUE,0.028287994227883,2.22679638711342e-05,0.0527240094260559,2023-06-22 13:18:00,2023-06-22 13:22:59
"2023-06-22_OWC_UP_107_200",2023-06-22,"Jun","OWC","UP",107,200,2023-06-22 13:59:29.5,1056.74740896643,0.0360078231649557,1.49993453554616e-82,0.645155252663236,1.04416590603574,-1461.06788652804,0.0336352529599237,3.20796910087612e-05,15.2088932719233,0.00331992514047275,0,0.999674453839743,0.0316268986452078,-1991.17036127074,0.999926161056688,0.0151046118320936,-1460.23313241743,TRUE,0.033621071586721,3.38042922826683e-05,0.0347376290731507,2023-06-22 13:58:00,2023-06-22 14:00:59
"2023-06-22_OWC_UP_108_201",2023-06-22,"Jun","OWC","UP",108,201,2023-06-22 13:29:29.5,NA,NA,NA,NA,NA,-3280.49343319377,0.00977868064229934,7.38690269464783e-06,11.8257593096754,0.00127625000970868,0,0.999658872101064,0.015669899906327,-3347.24556830013,0.999696816797357,0.0147974756140362,-3278.99060561237,TRUE,0.00978577218025497,7.53215864434655e-06,0.0161736356251691,2023-06-22 13:27:00,2023-06-22 13:31:59
"2023-06-29_CRC_TR_309_217",2023-06-29,"Jun","CRC","TR",309,217,2023-06-29 11:48:29.5,779.177446166963,0.0256747208349376,9.06028060472439e-85,0.655125910218984,0.71013836577591,-1124.01305441677,0.0231872158359071,5.12315146050644e-05,12.1387137385957,0.00530194612146976,0,0.998255375905432,0.0505084016991416,-1589.23191415008,0.999526141539121,0.0263969364473309,-1123.39526609346,TRUE,0.0231539222234837,5.50226105329317e-05,0.0581801748066564,2023-06-29 11:47:00,2023-06-29 11:49:59
"2023-06-29_CRC_TR_311_219",2023-06-29,"Jun","CRC","TR",311,219,2023-06-29 12:09:59.5,NA,NA,NA,NA,NA,-1142.64714460052,0.0165476827512639,4.82831335787081e-05,11.2412477887957,0.00666939638932643,0,0.995946962407115,0.073288007656954,-1202.7389707015,0.996453568150464,0.068698757244524,-1129.71808091193,TRUE,0.0166942449994645,4.18557119170234e-05,0.0632214108207298,2023-06-29 12:08:00,2023-06-29 12:11:59
"2023-06-29_CRC_TR_313_220",2023-06-29,"Jun","CRC","TR",313,220,2023-06-29 11:31:59.5,1766.18439529073,0.0382825255646553,1.85160798547368e-113,0.658056301662609,1.5169087762722,-2052.62715223277,0.0373622143821345,1.87124009620213e-05,13.7296469187024,0.00258476221739609,0,0.999880113676808,0.0284031810559488,-2571.00944124566,0.99995962351538,0.0165179780959346,-2044.63266109962,TRUE,0.0373264525791539,1.78093662323631e-05,0.0231947876777878,2023-06-29 11:30:00,2023-06-29 11:33:59
"2023-06-29_CRC_TR_314_221",2023-06-29,"Jun","CRC","TR",314,221,2023-06-29 11:14:59.5,2245.16914029576,0.0661368147449861,6.66708946866977e-114,0.659513042568817,2.49831625500705,-1254.30183964494,0.0616627981512245,4.29817378534509e-05,14.9939808175662,0.0059371094210255,0,0.999767807316771,0.0652411245798264,-1886.31644693249,0.999938284375868,0.033705844121488,-1254.20204477528,TRUE,0.0616637267406213,4.53558227529463e-05,0.0748740023124569,2023-06-29 11:13:00,2023-06-29 11:16:59
"2023-06-29_CRC_TR_315_222",2023-06-29,"Jun","CRC","TR",315,222,2023-06-29 11:21:59.5,1271.59897980332,0.0230750564200072,1.50253347228345e-113,0.65835473042567,0.906178858490175,-1972.62144466126,0.0223262909250182,2.03387053030003e-05,11.9895946124954,0.0028094052240889,0,0.999603476343213,0.0308717160527488,-2231.66648175052,0.999770770150591,0.0235218933364496,-1972.47757715911,TRUE,0.02231943227276,2.19935215233498e-05,0.0328046991458797,2023-06-29 11:20:00,2023-06-29 11:23:59
"2023-06-29_CRC_TR_316_223",2023-06-29,"Jun","CRC","TR",316,223,2023-06-29 11:57:29.5,NA,NA,NA,NA,NA,-279.372403613504,0.0490977222991448,9.00750054612259e-05,11.4237110985003,0.0155624395428535,0,0.997991305706703,0.191076879984076,-588.247558366357,0.998807530562637,0.147469534381619,-279.29127468786,TRUE,0.0491088944136344,9.40227092743102e-05,0.240268250180555,2023-06-29 11:55:00,2023-06-29 11:59:59
